qid,prompt,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who is the owner of reading football club
Answer: ",Dai Yongge.,dai yongge,Dai Yongge,1,1.0,0.35344700000132434,0.00010317151128808023,3.029328003267587e-05,0.0,0.0,0.0
1,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who was the first lady nominated member of the rajya sabha
Answer: ",Sarojini Naidu.,sarojini naidu,Mary Kom,0,0.0,0.4067103999987012,0.00011447887539877506,3.3613354956074636e-05,0.0,0.0,0.0
2,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: cast of law & order special victim unit
Answer: ",*  Mariska Hargitay *  Kelli Giddish *  Ice-T *  Octavio Pisano *  Demore Barnes *  Grace Munson, grace munson,Christopher Meloni,0,0.0,0.7556672000064282,0.0002460378290897184,7.224177258036919e-05,0.0,0.0,0.0
3,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who designed the garden city of new earswick
Answer: ",Raymond Unwin.,raymond unwin,Raymond Unwin,1,1.0,0.23326899998937733,6.648180588726491e-05,1.9520427079889004e-05,0.0,0.0,0.0
4,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the first step in the evolution of the eye
Answer: ",Photosensitive spot.,photosensitive spot,eyespots,0,0.0,0.3713166999950772,0.0001026942929191586,3.0153158893555273e-05,0.0,0.0,0.0
5,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who is the president of usa right now
Answer: ",Joe Biden,joe biden,Donald Trump,0,0.0,0.30236970000260044,8.487981973252635e-05,2.492246276300828e-05,0.0,0.0,0.0
6,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who died in the plane crash greys anatomy
Answer: ",Lexie Grey and Sloan Grey.,lexie grey and sloan grey,Dr. Lexie Grey,0,0.5,0.3810978999972576,0.00011230916007267737,3.297628186153463e-05,0.0,0.0,0.0
7,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where does kylo ren's name come from
Answer: ","Kylo Ren is a combination of ""Kylo"" (inspired by Darth Traya from Knights of the Old Republic) and ""Ren"" (a Mandalorian term meaning ""hatred"").",kylo ren is combination of kylo inspired by darth traya from knights of old republic and ren mandalorian term meaning hatred,"the character, ""came to the name Kylo Ren when he joined a group called the Knights of Ren.""",0,0.22857142857142854,0.6766563999990467,0.00021742469683633394,6.384036780164606e-05,0.0,0.0,0.0
8,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what type of car is a jeep considered
Answer: ",SUV.,suv,sport utility vehicles,0,0.0,0.2753337000031024,7.650326725806806e-05,2.24629344819053e-05,0.0,0.0,0.0
9,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the name of manchester united stadium
Answer: ",Old Trafford,old trafford,Old Trafford,1,1.0,0.37716839999484364,0.00010573203927330361,3.104510377083252e-05,0.0,0.0,0.0
10,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who is rose in the fall season 2
Answer: ",Rose Fala.,rose fala,Valene Kane,0,0.0,0.2918082999967737,8.216758079475855e-05,2.4126093565430962e-05,0.0,0.0,0.0
11,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the corporate tax rate in great britain
Answer: ",25%.,25,a flat rate of 20%,0,0.0,0.31354299999657087,8.820640411114726e-05,2.5899216431494387e-05,0.0,0.0,0.0
12,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the meaning of the name sinead
Answer: ","Sinead means ""divine"" or ""holy.""",sinead means divine or holy,God forgave/God gratified,0,0.0,0.4118631000019377,0.00012019988774229007,3.52931619767218e-05,0.0,0.0,0.0
13,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: which five year plan was affected by indo pak indo china war
Answer: ",Fourth Five Year Plan.,fourth five year plan,The Third Five-year Plan,0,0.28571428571428575,0.43551450000086334,0.00012278243968002927,3.605145240081392e-05,0.0,0.0,0.0
14,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what are three different types of hotel properties
Answer: ",1. Luxury 2. Boutique 3. Limited-service,3 limitedservice,Hotel barge,0,0.0,0.4048274000087986,0.00012043729280726715,3.536286899200865e-05,0.0,0.0,0.0
15,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who decides the number of judges in the high court
Answer: ",The Parliament., parliament,the President of India,0,0.0,0.4119039000070188,0.000116938739732647,3.433562177351325e-05,0.0,0.0,0.0
16,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who has won the mens singles title in the australian open tennis tournament
Answer: ",Novak Djokovic.,novak djokovic,Roger Federer,0,0.0,0.36817149999842513,0.00010389364705835946,3.0505313963724902e-05,0.0,0.0,0.0
17,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where does the brain get its energy from
Answer: ",Glucose.,glucose,"most of its energy from oxygen-dependent metabolism of glucose (i.e., blood sugar)",0,0.15384615384615385,0.3157096999930218,8.910176879732359e-05,2.6162113939062857e-05,0.0,0.0,0.0
18,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where was the first season of slasher filmed
Answer: ",British Columbia Canada.,british columbia canada,"Orangeville, Ontario, Canada",0,0.3333333333333333,0.35702160000801086,0.00010037442604921014,2.947199821409554e-05,0.0,0.0,0.0
19,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who said if a tree falls in the woods and nobody hears it
Answer: ",George Berkeley.,george berkeley,Philosopher George Berkeley,0,0.8,0.31539730000076815,8.884814588812897e-05,2.6087645030785633e-05,0.0,0.0,0.0
20,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: the seed of a gymnosperm seed is made in the
Answer: ",Ovule.,ovule,the surface of scales or leaves,0,0.0,0.34495759999845177,9.737105016117688e-05,2.8590145213362286e-05,0.0,0.0,0.0
21,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where would a subcutaneous injection be made in the skin
Answer: ",The subcutaneous layer of the abdomen thigh or upper arm., subcutaneous layer of abdomen thigh or upper arm,"into the subcutis,[1] the layer of skin directly below the dermis and epidermis",0,0.22222222222222224,0.4160393999918597,0.00012142569457848273,3.565308410339363e-05,0.0,0.0,0.0
22,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when do primary ossification centers appear in an embryo
Answer: ",Around 9 weeks of development.,around 9 weeks of development,prenatal development,0,0.28571428571428575,0.44065250000858214,0.00012878463929679533,3.781382179458009e-05,0.0,0.0,0.0
23,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who wrote there's a guy works down the chip shop lyrics
Answer: ",Elvis Costello.,elvis costello,Kirsty MacColl/Philip Rambow,0,0.0,0.28784770000493154,8.095306890002342e-05,2.3769487866135778e-05,0.0,0.0,0.0
24,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the weight of a honda fit
Answer: ",Around 2 700 - 2 900 lbs.,around 2700 2900 lbs,"1,020–1,080 kg",0,0.0,0.4968749999970896,0.00015064672589777849,4.4232980564610716e-05,0.0,0.0,0.0
25,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when does bloom find out who she is
Answer: ",At the end of season 2.,at end of season 2,"Addio Magix!""  / ""The Font of Dragon Fire",0,0.1818181818181818,0.381091600007494,0.00010774162768036427,3.163516030490348e-05,0.0,0.0,0.0
