qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
1,True,True,True,1,1.0,10.669008799974108,0.0031160645704177586,0.0009149407181599644,0.0,0.0,0.0
0,False,False,True,0,0.0,10.737069700000575,0.003142170243541746,0.000922605881309298,0.0,0.0,0.0
2,True,True,False,0,0.0,10.706222899985733,0.0031334530301569286,0.0009200463279706491,0.0,0.0,0.0
3,True,True,True,1,1.0,10.73741470000823,0.003148330706702554,0.0009244147201382676,0.0,0.0,0.0
4,True,True,True,1,1.0,10.772174799989443,0.003164611436059434,0.00092919507750036,0.0,0.0,0.0
5,True,True,True,1,1.0,10.825992100028088,0.003179116494949255,0.0009334540614519749,0.0,0.0,0.0
6,True,True,False,0,0.0,10.798382900014985,0.0031770620987662734,0.000932850848432294,0.0,0.0,0.0
7,True,True,False,0,0.0,10.867590300011216,0.0032019469263253465,0.0009401575461863565,0.0,0.0,0.0
8,False,False,True,0,0.0,10.413193999993382,0.003072409356743157,0.0009021226485570256,0.0,0.0,0.0
9,True,True,True,1,1.0,10.487588900025003,0.0030992290963676094,0.0009099974763336432,0.0,0.0,0.0
10,False,False,True,0,0.0,10.515579200000502,0.0031114160633618545,0.0009135758207748212,0.0,0.0,0.0
11,False,False,True,0,0.0,10.491109699971275,0.0031082355278038718,0.0009126419500472438,0.0,0.0,0.0
12,True,True,False,0,0.0,10.557980400015367,0.0031264410689247468,0.000917987471775438,0.0,0.0,0.0
13,False,False,True,0,0.0,10.467511499999091,0.003105569585793874,0.0009118591745809213,0.0,0.0,0.0
14,False,False,True,0,0.0,10.512859600014053,0.003121417443868126,0.0009165124320215426,0.0,0.0,0.0
15,True,True,True,1,1.0,10.54755240000668,0.0031378231513648834,0.0009213294855388237,0.0,0.0,0.0
16,True,True,True,1,1.0,10.56895440001972,0.003142077734606299,0.0009225787187810766,0.0,0.0,0.0
17,True,True,False,0,0.0,10.595966599998064,0.0031547476846886416,0.0009262988770016217,0.0,0.0,0.0
18,True,True,False,0,0.0,10.6585920000216,0.003179981338738179,0.0009337079973956798,0.0,0.0,0.0
19,True,True,False,0,0.0,10.710872800002107,0.0031942038870680007,0.0009378840304299399,0.0,0.0,0.0
20,True,True,True,1,1.0,0.22694289998617023,6.488949005553263e-05,1.9052890365645852e-05,0.0,0.0,0.0
21,True,True,True,1,1.0,0.2980360999936238,8.691445167110308e-05,2.551987259358282e-05,0.0,0.0,0.0
22,True,True,True,1,1.0,0.2849947999930009,8.472494281594452e-05,2.4876987711358503e-05,0.0,0.0,0.0
23,False,False,True,0,0.0,0.33175409998511896,9.319620224593118e-05,2.7364323904636505e-05,0.0,0.0,0.0
24,True,True,False,0,0.0,0.3645136999839451,0.00010927554169499227,3.2085549043141736e-05,0.0,0.0,0.0
25,False,False,False,1,1.0,0.12070570001378655,3.669720624679087e-05,1.077505535560895e-05,0.0,0.0,0.0
26,False,False,True,0,0.0,0.17985389998648316,5.778921636189472e-05,1.6968103813383092e-05,0.0,0.0,0.0
27,False,False,False,1,1.0,0.20265219997963868,6.671704629282598e-05,1.9589498506600625e-05,0.0,0.0,0.0
28,False,False,False,1,1.0,0.24667180003598332,7.864367741329935e-05,2.30914029748806e-05,0.0,0.0,0.0
29,False,False,True,0,0.0,0.2715193999756593,9.059511652400982e-05,2.660059157989482e-05,0.0,0.0,0.0
30,True,True,True,1,1.0,0.17157590002170764,5.7221037225197723e-05,1.680127471994638e-05,0.0,0.0,0.0
31,True,True,False,0,0.0,0.14420849998714402,4.412927652245748e-05,1.2957264216101883e-05,0.0,0.0,0.0
32,False,False,False,1,1.0,0.1955725000007078,5.636627063593518e-05,1.6550297649553333e-05,0.0,0.0,0.0
33,False,False,True,0,0.0,0.1863690000027418,5.78236041426406e-05,1.6978200773860183e-05,0.0,0.0,0.0
34,True,True,True,1,1.0,0.13786320001236163,4.309236926659069e-05,1.2652806895687351e-05,0.0,0.0,0.0
35,True,True,False,0,0.0,0.17900340000051074,4.948332099166721e-05,1.452932191292374e-05,0.0,0.0,0.0
36,False,False,True,0,0.0,0.22297729999991134,6.770924263539634e-05,1.9880827782266214e-05,0.0,0.0,0.0
37,True,True,True,1,1.0,0.24187599998549558,7.851579332062763e-05,2.305385357211755e-05,0.0,0.0,0.0
38,True,True,True,1,1.0,0.3321917000284884,0.00010937901887207815,3.2115932072946345e-05,0.0,0.0,0.0
39,True,True,True,1,1.0,0.37727530000847764,0.00012074350998991821,3.5452780661897484e-05,0.0,0.0,0.0
40,False,False,False,1,1.0,0.22914800001308322,6.465943961161883e-05,1.8985342818536043e-05,0.0,0.0,0.0
41,False,False,False,1,1.0,0.32013189999270253,9.395527709639724e-05,2.7587203910210164e-05,0.0,0.0,0.0
42,True,True,True,1,1.0,0.20808860001852736,6.178395339426249e-05,1.814104085838302e-05,0.0,0.0,0.0
43,False,False,True,0,0.0,0.11756569999852218,3.591878309236639e-05,1.054649428960832e-05,0.0,0.0,0.0
44,True,True,True,1,1.0,0.18114149998291396,5.785613924330772e-05,1.6987753749319154e-05,0.0,0.0,0.0
45,True,True,True,1,1.0,0.19210929999826476,5.671695615403528e-05,1.665326613834039e-05,0.0,0.0,0.0
46,False,False,False,1,1.0,0.20909009999013506,6.755545000638778e-05,1.983567109977361e-05,0.0,0.0,0.0
47,False,False,True,0,0.0,0.20976260001771152,6.859924067232233e-05,2.0142149531114587e-05,0.0,0.0,0.0
48,True,True,False,0,0.0,0.21194000000832602,6.920491567127346e-05,2.031998818175513e-05,0.0,0.0,0.0
49,False,False,True,0,0.0,0.2263319999910891,7.075657203087621e-05,2.0775586437795785e-05,0.0,0.0,0.0
50,False,False,False,1,1.0,0.21740500000305474,7.088465615859761e-05,2.0813194574968177e-05,0.0,0.0,0.0
51,False,False,False,1,1.0,0.15771460000541992,4.841588033190531e-05,1.4215899356437767e-05,0.0,0.0,0.0
52,True,True,False,0,0.0,0.12946210001246072,3.7855953583427115e-05,1.111528743244482e-05,0.0,0.0,0.0
53,False,False,True,0,0.0,0.12423519999720156,3.6625170957179995e-05,1.0753904311360658e-05,0.0,0.0,0.0
54,True,True,True,1,1.0,0.14171389999683015,4.703179292180953e-05,1.3809502794244762e-05,0.0,0.0,0.0
55,False,False,False,1,1.0,0.1557467000093311,4.347694680803053e-05,1.2765726780369328e-05,0.0,0.0,0.0
56,False,False,False,1,1.0,0.230251800006954,6.802898120329558e-05,1.997470960927147e-05,0.0,0.0,0.0
57,False,False,True,0,0.0,0.2414957000000868,7.694066211176076e-05,2.259136261698191e-05,0.0,0.0,0.0
58,True,True,True,1,1.0,0.30814029998146,9.512188877524623e-05,2.7929745119847807e-05,0.0,0.0,0.0
59,False,False,False,1,1.0,0.34580050001386553,0.00010931582261879096,3.209737635175992e-05,0.0,0.0,0.0
60,True,True,True,1,1.0,0.20140530000207946,5.705149499756087e-05,1.675149363100967e-05,0.0,0.0,0.0
61,False,False,True,0,0.0,0.2562760000000708,7.629847729809044e-05,2.240280393299669e-05,0.0,0.0,0.0
62,True,True,True,1,1.0,0.2273756000213325,7.02381123141771e-05,2.0623355989801536e-05,0.0,0.0,0.0
63,False,False,True,0,0.0,0.2257402999966871,6.722655948469331e-05,1.973910207069383e-05,0.0,0.0,0.0
64,True,True,True,1,1.0,0.20664920000126585,6.642911854937925e-05,1.9504956992644765e-05,0.0,0.0,0.0
65,False,False,False,1,1.0,0.21780139999464154,7.202612830536132e-05,2.114835430035846e-05,0.0,0.0,0.0
66,True,True,False,0,0.0,0.1148453000059817,3.4128666174335045e-05,1.0020879103670655e-05,0.0,0.0,0.0
67,False,False,True,0,0.0,0.18410539999604225,5.905518475806275e-05,1.7339818200996858e-05,0.0,0.0,0.0
68,True,True,False,0,0.0,0.19779910001670942,6.257565191514042e-05,1.8373499845316378e-05,0.0,0.0,0.0
69,True,True,True,1,1.0,0.13834469998255372,4.063624888894025e-05,1.1931639380884044e-05,0.0,0.0,0.0
70,True,True,True,1,1.0,0.1511548000271432,4.585138545721748e-05,1.3462910857855447e-05,0.0,0.0,0.0
71,True,True,True,1,1.0,0.138719399983529,4.1877500343832425e-05,1.229609636561331e-05,0.0,0.0,0.0
72,True,True,True,1,1.0,0.13545910001266748,3.8397741048106185e-05,1.1274367387568177e-05,0.0,0.0,0.0
73,True,True,True,1,1.0,0.1307076000084635,3.6941869244189524e-05,1.084689344929681e-05,0.0,0.0,0.0
74,False,False,False,1,1.0,0.1325539999816101,3.726600471904476e-05,1.094206629871739e-05,0.0,0.0,0.0
75,True,True,True,1,1.0,0.14536759999464266,4.3657032569443445e-05,1.2818603667915797e-05,0.0,0.0,0.0
76,True,True,True,1,1.0,0.1552376999752596,4.64811610329298e-05,1.3647825934067934e-05,0.0,0.0,0.0
77,False,False,True,0,0.0,0.21229480000329204,6.196043170347781e-05,1.819285852368624e-05,0.0,0.0,0.0
78,False,False,False,1,1.0,0.20644609999726526,6.477536170180237e-05,1.9019379931068955e-05,0.0,0.0,0.0
79,False,False,True,0,0.0,0.2356590999988839,7.38406066002566e-05,2.1681122488148152e-05,0.0,0.0,0.0
80,True,True,True,1,1.0,0.21303709998028353,6.287728540422487e-05,1.8462065648395042e-05,0.0,0.0,0.0
81,False,False,True,0,0.0,0.240992200007895,7.163077745511595e-05,2.103227115038697e-05,0.0,0.0,0.0
82,True,True,False,0,0.0,0.16715550000662915,5.180292430137396e-05,1.5210405205669757e-05,0.0,0.0,0.0
83,True,True,True,1,1.0,0.23851029999786988,7.120027207754146e-05,2.0905865907354107e-05,0.0,0.0,0.0
84,False,False,False,1,1.0,0.23576999999932013,7.337836886332935e-05,2.1545399971034796e-05,0.0,0.0,0.0
85,True,True,False,0,0.0,0.1571416999795474,4.793879894169532e-05,1.4075818437087318e-05,0.0,0.0,0.0
86,False,False,True,0,0.0,0.22745620002388023,7.045795656513841e-05,2.0687906788513296e-05,0.0,0.0,0.0
87,False,False,False,1,1.0,0.19766719997278415,6.358874933042228e-05,1.8670966106286614e-05,0.0,0.0,0.0
88,False,False,True,0,0.0,0.19190179998986423,5.8065836725425044e-05,1.7049325247774672e-05,0.0,0.0,0.0
89,False,False,False,1,1.0,0.20691929999156855,6.625530836108445e-05,1.9453922742580863e-05,0.0,0.0,0.0
90,False,False,False,1,1.0,0.18563770002219826,6.130096177848763e-05,1.7999224575114203e-05,0.0,0.0,0.0
91,False,False,False,1,1.0,0.14415720000397414,5.145599515707057e-05,1.5108539665573771e-05,0.0,0.0,0.0
92,True,True,True,1,1.0,0.13550819997908548,3.829040928437305e-05,1.1242852571757347e-05,0.0,0.0,0.0
93,True,True,True,1,1.0,0.13202069996623322,3.640045801089179e-05,1.0687923963453681e-05,0.0,0.0,0.0
94,False,False,False,1,1.0,0.13951360000646673,4.2813394046537646e-05,1.2570894026933819e-05,0.0,0.0,0.0
95,True,True,True,1,1.0,0.14644919996499084,4.3284052588463485e-05,1.2709089065780531e-05,0.0,0.0,0.0
96,False,False,False,1,1.0,0.1673583000083454,4.9810876357707233e-05,1.4625498912812298e-05,0.0,0.0,0.0
97,True,True,True,1,1.0,0.22860560001572594,7.251779806418322e-05,2.1292718665110287e-05,0.0,0.0,0.0
98,False,False,False,1,1.0,0.2423815999936778,8.045352101947809e-05,2.362281032263412e-05,0.0,0.0,0.0
99,False,False,True,0,0.0,0.22145670000463724,7.112434973903624e-05,2.088357354551546e-05,0.0,0.0,0.0
100,True,True,True,1,1.0,0.20349369998439215,5.811592529448704e-05,1.70640322829832e-05,0.0,0.0,0.0
101,False,False,False,1,1.0,0.23613060000934638,7.022463238577765e-05,2.0619398005269503e-05,0.0,0.0,0.0
102,True,True,True,1,1.0,0.1996283000044059,5.778250557145463e-05,1.6966133387133597e-05,0.0,0.0,0.0
103,False,False,True,0,0.0,0.20352129999082536,6.058997410127196e-05,1.7790463953729717e-05,0.0,0.0,0.0
