qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,Yes,Yes,yes,1,1.0,0.3129880999913439,8.904330791177983e-05,2.61449486193479e-05,0.14473659999202937,4.0104979760193434e-05,1.1775647825764676e-05
1,Radio title character.,Radio title character.,Chief of Protocol,0,0.0,0.4386485000140965,0.00012811527993153947,3.0455803206015774e-07,0.19825409998884425,5.398534147556909e-05,1.585120782434432e-05
2,Animorphs,Animorphs,Animorphs,1,1.0,0.4429344999953173,0.00012916912955945555,3.792671605241529e-05,0.1857325000455603,5.083113223188193e-05,1.4925067044707324e-05
3,Yes.,Yes.,no,0,0.0,0.43643290002364665,0.00012121330810434157,3.5590723061513126e-05,0.13781300000846386,3.738981633820672e-05,1.0978419939405073e-05
4,Virginia,Virginia,"Greenwich Village, New York City",0,0.0,0.3293794000055641,9.740211920331143e-05,2.8599267723849714e-05,0.16303760005393997,4.448215268037959e-05,1.3060875921846316e-05
5,Pledis Entertainment,Pledis Entertainment,YG Entertainment,0,0.5,0.47828590002609417,0.00013969667834246718,4.101782113907958e-05,0.16729719995055348,4.580449102833515e-05,1.344914168797154e-05
6,Eenasul Fateh,Eenasul Fateh,Eenasul Fateh,1,1.0,0.48032939998665825,0.0001407524431124702,4.132781541392384e-05,0.12982540001394227,3.520897352088955e-05,1.0338079584326147e-05
7,7 201,"7,201","3,677 seated",0,0.0,0.5992393000051379,0.0001789759765845689,5.25510318702134e-05,0.12126960000023246,3.306274757899624e-05,9.70790345663886e-06
8,Terry Richardson,Terry Richardson,Terry Richardson,1,1.0,0.3605638000299223,0.00010746879929682507,3.155505227391479e-05,0.04354689997853711,1.1415236665117037e-05,3.3517485264908735e-06
9,Yes.,Yes.,yes,1,1.0,0.3467207999783568,0.00010205674677239452,2.9965962217684642e-05,0.06002369994530454,1.6049258413199e-05,4.712392727002606e-06
10,The University of Kansas.,The University of Kansas.,Kansas Song,0,0.4,0.49759380001341924,0.00014530602410183695,4.266484055138825e-05,0.11456870002439246,3.099516908832147e-05,9.100819839993378e-06
11,David Diamond,David Diamond,David Weissman,0,0.5,0.42592499998863786,0.00012517766309466996,3.6754739313399015e-05,0.06983330001821741,1.7615077802930222e-05,5.172149540308119e-06
12,1994,1994,1999,0,0.0,0.5195794000173919,0.00015189577466264142,4.45997270000953e-05,0.07581989996833727,2.0236031665182152e-05,5.941715560139158e-06
13,Yes. ,Yes.,no,0,0.0,0.5658938999986276,0.00017133223920872984,5.0306673190849205e-05,0.08562040003016591,2.319365964016716e-05,6.8101360316443415e-06
14,Sir Alex Ferguson (1986–2013).,Sir Alex Ferguson (1986–2013).,from 1986 to 2013,0,0.0,0.454793700017035,0.00013247027710563215,3.889600094314715e-05,0.0751149999559857,2.0276785688389827e-05,5.953681780485016e-06
15,Kansas,Kansas,"9,984",0,0.0,0.4611993000144139,0.00013381929731753276,3.9292101053910644e-05,0.11520409997319803,3.124154965794869e-05,9.17316224825264e-06
16,America East,America East,the North Atlantic Conference,0,0.0,0.475124099990353,0.0001358841708135325,3.989839042842325e-05,0.1438025000388734,3.919261372166621e-05,1.1507758371085326e-05
17,Yes.,Yes.,yes,1,1.0,0.48220209998544306,0.00014076818667699753,4.1332438048631666e-05,0.03724919998785481,9.967865138900658e-06,2.926770444774435e-06
18,Nixon,Nixon,1969 until 1974,0,0.0,0.5003328999737278,0.00014684395535089658,4.3116408832371154e-05,0.0955318000051193,2.5947516963054163e-05,7.618725244022092e-06
19,Robert Erskine Childers,Robert Erskine Childers,Robert Erskine Childers DSC,0,0.8571428571428571,0.4488886999897659,0.00012679287106547293,3.7228997631026255e-05,0.04276499996194616,1.1209688319164948e-05,3.2913952998448725e-06
20,Eduardo Troconis,Eduardo Troconis,Pedro Rodríguez,0,0.0,0.3511642999947071,0.00010221782638637838,3.001325850900622e-05,0.16759680001996458,4.560574139359075e-05,1.3390784702922706e-05
21,"Miles ""Tails"" Prower","Miles ""Tails"" Prower",Sonic,0,0.0,0.5420549000264145,0.0001565074223516714,4.595380171618379e-05,0.04880960000446066,1.2909667223316824e-05,3.790544108950899e-06
22,Front Row,Front Row,keyboard function keys,0,0.0,0.46711109997704625,0.00013712030720853648,4.026134552624941e-05,0.0617177999811247,1.6509879561476106e-05,4.847640580402454e-06
23,Insufficient data.,Insufficient data.,Badly Drawn Boy,0,0.0,0.46886810002615675,0.00013214889365012632,3.8801636143272096e-05,0.043789700022898614,1.147733277757652e-05,3.369981223678212e-06
24,Peter Schmeichel,Peter Schmeichel,World's Best Goalkeeper,0,0.0,0.35402470000553876,0.00010213354410065341,2.9988511494531153e-05,0.044161500001791865,1.169095562383657e-05,3.4327052898699285e-06
25,Lee Hazlewood died in 2007.,Lee Hazlewood died in 2007.,Barton Lee Hazlewood,0,0.5,0.5116702999803238,0.00014838292745010333,4.3568282728388526e-05,0.05145040003117174,1.3652962781230196e-05,4.008790989332841e-06
26,The context does not state the year VCU was founded.,The context does not state the year VCU was founded.,1838,0,0.0,0.5608883000095375,0.0001691289979917662,4.965975620444732e-05,0.1407988000428304,3.827476805447594e-05,1.1238259984604042e-05
27,No.,No.,yes,0,0.0,0.28268770000431687,8.004752764379929e-05,2.350360230806401e-05,0.0608920999802649,1.6227357827221706e-05,4.764686382056088e-06
28,Henry J. Kaiser,Henry J. Kaiser,Henry J. Kaiser,1,1.0,0.4086688999668695,0.00011957638460622332,3.511008861793982e-05,0.09240560000762343,2.492219572199461e-05,7.317669816112932e-06
29,Tunnels and Trolls,Tunnels and Trolls,Arena of Khazan,0,0.0,0.33274330000858754,9.873566446795665e-05,2.899082407146729e-05,0.04780090000713244,1.2793151791698657e-05,3.7563327791557816e-06
30,2000,2000,2000,1,1.0,0.4783899000030942,0.00013921166381395834,4.087541088697996e-05,0.07878120004897937,2.1350716353271397e-05,6.269009936104404e-06
31,Buck-Tick hails from Japan.,Buck-Tick hails from Japan.,"Fujioka, Gunma",0,0.0,0.5075808999827132,0.00014781669517128522,4.340202527251118e-05,0.027122700004838407,6.983533333146221e-06,2.050509178719052e-06
32,Charles Nungesser and François Coli,Charles Nungesser and François Coli,Charles Eugène,0,0.28571428571428575,0.4161280000116676,0.00012248568429734457,3.5964318910215235e-05,0.030525800015311688,7.91338443749636e-06,2.3235326087444107e-06
33,Yes.,Yes.,no,0,0.0,0.5005623999750242,0.00014704975990826168,4.317683728796345e-05,0.025546799995936453,6.614720596181517e-06,1.942218165230911e-06
34,Screaming Trees,Screaming Trees,Letters to Cleo,0,0.0,0.4865256999619305,0.00014309113700740033,4.201450409556975e-05,0.06210719997761771,1.6501937771034945e-05,4.8453087072061495e-06
35,1923,1923,October 1922,0,0.0,0.3790273999911733,0.00011048145011297757,3.2439628584516156e-05,0.045205900038126856,1.1971966730141049e-05,3.5152159367461183e-06
36,1989,1989,2000,0,0.0,0.4425006000092253,0.0001300320139462621,3.8180076675314044e-05,0.07348580000689253,1.9812301296125015e-05,5.817299599105544e-06
37,World War I,World War I,World War II,0,0.6666666666666666,0.3318070000386797,9.239287908477914e-05,2.7128451683965406e-05,0.04026669997256249,1.057347611478892e-05,3.1045902969254693e-06
38,Yes.,Yes.,no,0,0.0,0.3626181000145152,0.00010360374376585703,3.0420192387889403e-05,0.0925905000185594,2.3305550552645904e-05,6.84298950740051e-06
39,Columbia,Columbia,New York City,0,0.0,0.46736850001616403,0.00013634223343580914,4.0032887045908886e-05,0.08710790000623092,2.366795084138415e-05,6.9493976940559925e-06
40,Scotch Collie,Scotch Collie,Scotch Collie,1,1.0,0.370880100002978,0.00010935047649497656,3.2107551443337055e-05,0.044952399970497936,1.104696110156106e-05,3.243615238176024e-06
41,Kochi,Kochi,Mumbai,0,0.0,0.4103486000094563,0.00012090047558530886,3.5498868992651774e-05,0.05357930000172928,1.4319492871605475e-05,4.2044979478319155e-06
42,1997,1997,1962,0,0.0,0.42525180004304275,0.00013223723669812432,3.882757548116229e-05,0.23079790000338107,6.300736828194651e-05,1.85002606597221e-05
43,Ethiopian sovereignty.,Ethiopian sovereignty.,sovereignty,0,0.6666666666666666,0.47352679999312386,0.00013927178196554288,4.089306281412787e-05,0.03735309996409342,9.802909453478037e-06,2.878336059069485e-06
44,Lyndon Johnson,Lyndon Johnson,Nelson Rockefeller,0,0.0,0.5278637000010349,0.00016003075184153803,4.698832380034605e-05,0.05786310002440587,1.5733135865258104e-05,4.619572637911568e-06
45,Firth of Forth,Firth of Forth,Yellowcraig,0,0.0,0.3715786000248045,0.0001098384176677718,3.225082101845926e-05,0.07327750005060807,1.9729859632718355e-05,5.793093029241852e-06
46,Phil Spector,Phil Spector,Phil Spector,1,1.0,0.49020499998005107,0.00014343125260839114,4.211436903905718e-05,0.057243900024332106,1.545815854688897e-05,4.5388336354098875e-06
47,David Jonathan Waksberg initiated public and political activities on behalf of Soviet Jewry.,David Jonathan Waksberg initiated public and political activities on behalf of Soviet Jewry.,Organizations could come together to address global issues,0,0.0,0.5998630000394769,0.00017937894582547515,5.266935193654685e-05,0.03451570001197979,8.907042219652795e-06,2.6152909931637556e-06
48,No.,No.,yes,0,0.0,0.3360790000297129,0.00010089629965666644,2.9625231050708675e-05,0.03194369998527691,8.501427334401354e-06,2.4961941111763034e-06
49,English Electric Canberra,English Electric Canberra,English Electric Canberra,1,1.0,0.3500136000220664,0.00010355956959902244,3.040722194295336e-05,0.08815560000948608,2.3925359719989576e-05,7.024978240905966e-06
50,2010 Big 12,"2010, Big 12",2009 Big 12 Conference,0,0.5714285714285715,0.5081959999515675,0.0001488609510859861,4.37086403104695e-05,0.11376550002023578,3.072893460932246e-05,9.022647915147274e-06
51,1 462,"1,462","1,462",1,1.0,0.48232899996219203,0.0001413516687641905,4.150376040342428e-05,0.05732309998711571,1.5290546734583345e-05,4.489619356161996e-06
52,Orange County Speedway,Orange County Speedway,Indianapolis Motor Speedway,0,0.3333333333333333,0.5210277999867685,0.0001528365028454677,4.4875944164322104e-05,0.03438230004394427,9.101433430520146e-06,2.6723682552216196e-06
53,New York,New York,Rome,0,0.0,0.4447095999494195,0.0001262146331777924,3.705921508118943e-05,0.08935640001436695,2.4256913599114048e-05,7.122329286566164e-06
54,Max Martin Savan Kotecha Ilya Salmanzadeh Fraser T Smith.,"Max Martin, Savan Kotecha, Ilya Salmanzadeh, Fraser T Smith.","Max Martin, Savan Kotecha and Ilya Salmanzadeh",0,0.75,0.5954940000083297,0.00017689686767661655,5.194056268564201e-05,0.06490050000138581,1.7317808328920766e-05,5.084865101911266e-06
55,Westminster School,Westminster School,"Marion, South Australia",0,0.0,0.44200020004063845,0.00013008437912416466,3.819545216975392e-05,0.10003530001267791,2.692151954138132e-05,7.904712455893261e-06
56,Reset button,Reset button,Drifting,0,0.0,0.462346600019373,0.00013105171432283353,3.847948170167496e-05,0.05743340001208708,1.5314960030944904e-05,4.496787602647563e-06
57,Keith Bostic,Keith Bostic,Keith Bostic,1,1.0,0.34954570000991225,0.00010430155137179516,3.0625083068966953e-05,0.02392350003356114,6.118707225282883e-06,1.7965784265376594e-06
58,273,273,"35,124",0,0.0,0.51737040001899,0.00014968334640189196,4.395011250847514e-05,0.12707559997215867,3.456439475772647e-05,1.0148817987478035e-05
59,No.,No.,no,1,1.0,0.42595339997205883,0.00012028601585372452,3.5318450963631024e-05,0.025925399968400598,6.6764511155068045e-06,1.9603435167464266e-06
60,Muggsy Bogues.,Muggsy Bogues.,shortest player ever to play in the National Basketball Association,0,0.0,0.5479184000287205,0.00016084737285720506,4.722810054490778e-05,0.11249620001763105,3.0217230614365717e-05,8.872401086158016e-06
61,Steven Spielberg,Steven Spielberg,Ronald Shusett,0,0.0,0.45024580002063885,0.00012682160801465823,3.72374353910056e-05,0.06050269998377189,1.5980253884400654e-05,4.692131576532741e-06
62,Emma Bull,Emma Bull,Adeline Virginia Woolf,0,0.0,0.33288300002459437,9.861972101131661e-05,2.895678068530281e-05,0.09513799997512251,2.5551451733379496e-05,7.5024323375409705e-06
63,Unknown.,Unknown.,821,0,0.0,0.38890370004810393,0.00010938159631717653,3.2116688863897255e-05,0.0392118000308983,1.0359195084216644e-05,3.0416729742675595e-06
64,Three,Three,more than 70 countries,0,0.0,0.33535680000204593,9.952679299678095e-05,2.922311569699747e-05,0.03212520002853125,8.385035550519307e-06,2.462019086902438e-06
65,Charmed,Charmed,Charmed,1,1.0,0.48132850002730265,0.00013618997040779751,3.9988179485763726e-05,0.10216690000379458,2.760018181567337e-05,8.103981673393975e-06
66,IBF,IBF,International Boxing Hall of Fame,0,0.0,0.3847912999917753,0.00011227583578428202,3.296649716430915e-05,0.055162399949040264,1.4614816657073484e-05,4.291211092010951e-06
67,Mario Winans,Mario Winans,Usher,0,0.0,0.4859139999607578,0.00013951829515402873,4.0965444162014675e-05,0.10651139996480197,2.863038618593458e-05,8.40647088858118e-06
68,Cecil,Cecil,Bill Murray,0,0.0,0.37462769995909184,0.0001105505786394957,3.245992614326968e-05,0.03631850000238046,9.534631174719265e-06,2.7995640325317417e-06
69,First Citizens Cup,First Citizens Cup,Carabao Cup,0,0.4,0.47116830002050847,0.00013292484371531956,3.902947105935312e-05,0.13997049996396527,3.798594857327721e-05,1.1153456638083167e-05
70,Teen Titans,Teen Titans,Teen Titans Go!,0,0.8,0.32529010000871494,9.707148810281075e-05,2.8502187624993625e-05,0.1220082999789156,3.327984760226267e-05,9.771648493595302e-06
71,Strasbourg,Strasbourg,"276,170 inhabitants",0,0.0,0.46237829996971413,0.0001301028991163046,3.820089002077591e-05,0.03974390000803396,1.0454850004235695e-05,3.0697592283357903e-06
72,Orange,Orange,orange,1,1.0,0.3544683000072837,0.00010515952542725983,3.0877001917479206e-05,0.05124840000644326,1.3546331135601185e-05,3.977481742612929e-06
73,Romeo + Juliet,Romeo + Juliet,Tromeo and Juliet,0,0.4,0.3450085000367835,0.00010223852581159651,3.0019336286454855e-05,0.04132479999680072,1.0825038874948706e-05,3.178454303027256e-06
74,Bill Clinton,Bill Clinton,William Jefferson Clinton,0,0.4,0.42912009998690337,0.0001206724965775139,3.5431929661837665e-05,0.03613439999753609,9.479693880873835e-06,2.7834333118907493e-06
75,Coco Malia Camille Hapaikekoa Ho,Coco Malia Camille Hapaikekoa Ho,John John Florence,0,0.0,0.36080480000237003,0.0001067785509150405,3.1352381136694404e-05,0.13424129999475554,3.653111534232494e-05,1.0726287646218536e-05
76,Sela Ward,Sela Ward,Ann,0,0.0,0.43473969999467954,0.00012259206412955798,3.599555421933145e-05,0.04282179998699576,1.1280168319353832e-05,3.3120896790951993e-06
77,Ais,Ais,Apalachees,0,0.0,0.3389928000397049,0.00010058144404045934,2.9532782958861012e-05,0.040950700000394136,9.58279722641843e-06,2.813706577057594e-06
78,British.,British.,British,1,1.0,0.48731399996904656,0.000143253924301978,4.20623017970751e-05,0.030108499980997294,7.817760542254998e-06,2.2954554641897147e-06
79,1855,1855,1865,0,0.0,0.48873160005314276,0.00014272053041291662,4.190568636857821e-05,0.100178099994082,2.6965677805942e-05,7.917678231594253e-06
80,Sullivan County,Sullivan County,Newport,0,0.0,0.34751170000527054,0.00010433069240381232,3.0633639475985866e-05,0.07634870003676042,2.0364205004039427e-05,5.979349891537918e-06
81,Bob Seger,Bob Seger,Bob Seger,1,1.0,0.47690020001027733,0.0001407721628810217,4.133360554400387e-05,0.16665369999827817,4.5311401980390225e-05,1.3304360590709793e-05
82,Requiring only men to register for the draft.,Requiring only men to register for the draft.,Conscription,0,0.0,0.44448330003069714,0.00013578918216437016,3.987049980519718e-05,0.044450299988966435,1.1688077778671869e-05,3.431860295274264e-06
83,Mondelez International,Mondelez International,"Mondelez International, Inc.",0,0.8,0.3854738000081852,0.00011379868337215397,3.341363657179226e-05,0.0713854999630712,1.9436409751115963e-05,5.706930101821753e-06
84,Monica Lewinsky,Monica Lewinsky,Monica Lewinsky,1,1.0,0.37261590000707656,0.00010995566598515311,3.228524753860467e-05,0.05657670000800863,1.5110680076388563e-05,4.436806801831742e-06
85,April 1 1949,"April 1, 1949","April 1, 1949",1,1.0,0.5290927999885753,0.00015370018402069766,4.512953874070798e-05,0.12389079999411479,3.264711510873484e-05,9.585865205428751e-06
86,2011,2011,1866,0,0.0,0.4335993999848142,0.0001230812681246852,3.613919458509204e-05,0.07882150000659749,2.1112581107364448e-05,6.199088524661992e-06
87,Tenerife (Canary Islands Spain) and La Gomera (Canary Islands Spain).,"Tenerife (Canary Islands, Spain) and La Gomera (Canary Islands, Spain).","Canary Islands, Spain",0,0.4615384615384615,0.4500865999725647,0.0001365626486176072,4.0097605481669874e-05,0.07073470001341775,1.8846316114326734e-05,5.533666459934774e-06
88,The context doesn't state the sales figures for any of Roald Dahl's stories.,The context doesn't state the sales figures for any of Roald Dahl's stories.,250 million,0,0.0,0.47303809999721125,0.00013722349025633838,4.029164219364008e-05,0.03002619999460876,7.949348426782561e-06,2.334092376503332e-06
89,Film director/cinematographer.,Film director/cinematographer.,director,0,0.0,0.390873099968303,0.00011440501950991625,3.359166934640071e-05,0.023601400025654584,6.041425561609988e-06,1.77388693884105e-06
90,The Conversation,The Conversation,The Conversation,1,1.0,0.44465259998105466,0.00012592624406591142,3.697453809996162e-05,0.02413530001649633,6.190743340994231e-06,1.817729713346058e-06
91,Andy Samberg,Andy Samberg,John Waters,0,0.0,0.4716807999648154,0.00013689147307499922,3.2542096202589047e-07,0.07008630002383143,1.89571480092989e-05,5.566208986345666e-06
92,Las Vegas Nevada and Flamingo Hotel/Casino.,"Las Vegas, Nevada and Flamingo Hotel/Casino.",Las Vegas Strip in Paradise,0,0.3636363636363636,0.33532180002657697,9.867995719476646e-05,2.8974467269036676e-05,0.08839739998802543,2.3762440122896712e-05,6.977141692658028e-06
93,No.,No.,no,1,1.0,0.29955970001174137,8.871626093515077e-05,2.6048920893058223e-05,0.021140000026207417,5.334676115631332e-06,1.5663707494136348e-06
94,March and April,March and April,March and April,1,1.0,0.2991762000019662,8.925350029241327e-05,2.6206665430197787e-05,0.08293990005040541,2.2229191177108493e-05,6.526948232325013e-06
95,Fairfax,Fairfax,Fairfax County,0,0.6666666666666666,0.3236312000080943,9.68504354940756e-05,2.843728202755918e-05,0.05440720001934096,1.4379147223533234e-05,4.222013693850886e-06
96,Viglen.,Viglen.,IT products and services,0,0.0,0.3709744999650866,0.00010917056005937949,3.2054724273336565e-05,0.03644280001753941,9.80976741879355e-06,2.880349698892761e-06
97,Pamela B. Green,Pamela B. Green,Levni Yilmaz,0,0.0,0.498934899980668,0.00014617817957427045,4.292092335592027e-05,0.07178759999806061,1.91497466588367e-05,5.622759915488039e-06
98,The context does not provide the answer.,The context does not provide the answer.,Beijing,0,0.0,0.42960909998510033,0.00012649760336169385,3.0071246115803526e-07,0.08110340003622696,2.2022911367611187e-05,6.4663802329211804e-06
99,No.,No.,no,1,1.0,0.4399431999772787,0.00012376768891680473,3.634074186317607e-05,0.04048680001869798,1.069586888835248e-05,3.140527335331198e-06
