qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,True,True,True,1,1.0,5.632878799980972,0.0016386693451436421,0.0004811470602072405,0.04018979999818839,1.0626301111349474e-05,3.1201008035910715e-06
1,True,True,True,1,1.0,5.5998354999755975,0.0016384089415914609,0.00048107060036256793,0.030923400016035885,8.142031111411698e-06,2.390667980078818e-06
2,False,False,False,1,1.0,5.672554099990521,0.0016544902471636938,0.00048579240279531915,0.023900200001662597,6.267639443912128e-06,1.8403079924662404e-06
3,False,False,True,0,0.0,5.425837800023146,0.001596397484899369,0.0004687351716549223,0.00842889997875318,1.973648327111732e-06,5.795037865857599e-07
4,True,True,True,1,1.0,5.4659076999814715,0.0016074747210046106,0.00047198767625754626,0.060312299989163876,1.6056095551498907e-05,4.714400251585268e-06
5,False,False,True,0,0.0,5.465960300003644,0.001614977763106479,0.0004741907239075337,0.018253000016557053,4.644226668299072e-06,1.3636405752084718e-06
6,True,True,False,0,0.0,5.533272700005909,0.001633163671438325,0.0004795304810446266,0.017150700005004182,4.401687827409222e-06,1.29242617760833e-06
7,True,True,False,0,0.0,5.625516399974003,0.0016622785710264955,0.0004880792150443153,0.019148899998981506,5.0120111534483885e-06,1.4716296727917402e-06
8,False,False,True,0,0.0,5.52040479995776,0.0016384081944224643,0.00048107038097836615,0.035528000007616356,9.306183885847632e-06,2.732487204751537e-06
9,True,True,True,1,1.0,5.563513500004774,0.0016556767166582102,0.00048614077466851253,0.01728309999452904,4.427944443240347e-06,1.3001356606444149e-06
10,False,False,True,0,0.0,5.582834599976195,0.0016681830264255594,0.0004898128847231945,0.028624200000194833,7.566286183484689e-06,2.2216174145560783e-06
11,False,False,True,0,0.0,5.563867000018945,0.001660637926308187,0.0004875974879738736,0.06142760001239367,1.645248229486103e-05,4.830787561105047e-06
12,True,True,False,0,0.0,5.502363399980823,0.0016503780401535828,0.00048458497414612757,0.015787399985129014,3.9862044428850316e-06,1.170431701040365e-06
13,True,True,True,1,1.0,5.529581999988295,0.0016577723612618454,0.00048675609907380913,0.03073880000738427,8.0494555604269e-06,2.3634858921637624e-06
14,False,False,True,0,0.0,5.590304700017441,0.0016802776166104168,0.0004933641054310826,0.04174760001478717,1.1042874998788142e-05,3.242415474268363e-06
15,True,True,True,1,1.0,5.457471199973952,0.0016403749074637166,0.0004816478484222249,0.022571199981030077,5.8391572202607576e-06,1.7144967890822858e-06
16,False,False,True,0,0.0,5.434781099989777,0.0016371692925015201,0.00048070661386518136,0.04051559997606091,1.0730466693758583e-05,3.1506859633729704e-06
17,True,True,False,0,0.0,5.526503500004765,0.0016708775256492861,0.0004906040451754656,0.01601449999725446,4.053053332770813e-06,1.1900599115405387e-06
18,False,False,False,1,1.0,5.576774700020906,0.0016839704512127797,0.0004944483977064122,0.032205000024987385,8.441789999455473e-06,2.4786833616935944e-06
19,True,True,False,0,0.0,5.505706700030714,0.0016704960473356255,0.0004904920352878734,0.050209200009703636,1.3390037781371373e-05,3.9315907957050215e-06
20,True,True,True,1,1.0,0.250961699988693,7.155103089153756e-05,2.1008855917325404e-05,0.01734530000248924,4.3989050020981166e-06,1.2916090827981557e-06
21,True,True,True,1,1.0,0.37569869999424554,0.00010735685389922878,3.1522182800206254e-05,0.02966189998551272,7.78118780122345e-06,2.2847169543840606e-06
22,True,True,True,1,1.0,0.43583420003415085,0.0001268609618359589,3.7248990483241175e-05,0.019408299995120615,5.0201772257827945e-06,1.4740273997699027e-06
23,True,True,True,1,1.0,0.47692709998227656,0.00013949579794204792,4.095883851735579e-05,0.024650600011227652,6.3579550029429924e-06,1.8668265002100126e-06
24,True,True,False,0,0.0,0.3744814999809023,0.00011258849405117214,3.305830006915355e-05,0.020765599998412654,5.347796668421425e-06,1.57022321386716e-06
25,False,False,False,1,1.0,0.40685949998442084,0.00012423651017099424,3.647839743651333e-05,0.021103700011735782,5.411740003101942e-06,1.5889982935332053e-06
26,True,True,True,1,1.0,0.35711840001749806,0.00011505105491365969,3.3781358642915686e-05,0.018852300010621548,4.812642221643021e-06,1.4130908493743765e-06
27,False,False,False,1,1.0,0.3560130000114441,0.00011188768246293593,3.2852527357020794e-05,0.02932089997921139,7.713668888512377e-06,2.2648920113865003e-06
28,False,False,False,1,1.0,0.3995700000086799,0.00013060397591483505,3.834801648607868e-05,0.04028139999718405,1.0631690559805267e-05,3.121683256627328e-06
29,True,True,True,1,1.0,0.19092240001191385,6.319568993742134e-05,1.855555577534357e-05,0.027721200021915138,7.2937950047263354e-06,2.1416083938341494e-06
30,True,True,True,1,1.0,0.15945030000875704,5.5925269847912574e-05,1.642081073791067e-05,0.01798390000476502,4.595179443357564e-06,1.3492393000751646e-06
31,False,False,False,1,1.0,0.1192981000058353,3.324346222294668e-05,9.760964997047141e-06,0.035052299994276837,9.224607778176303e-06,2.7085347798736747e-06
32,True,True,False,0,0.0,0.17697969998698682,5.354681975575192e-05,1.57224488181712e-05,0.037034699984360486,9.79691060088553e-06,2.8765746724309574e-06
33,False,False,True,0,0.0,0.18810410003061406,6.45482099880283e-05,1.89526835108135e-05,0.033283400000073016,8.744690007291014e-06,2.56762104075541e-06
