qid,prompt,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who is the owner of reading football club
Answer: ",The owner of Reading Football Club is the Reading Football Club Limited which is owned by the city of Reading through the Reading City Council., owner of reading football club is reading football club limited which is owned by city of reading through reading city council,Dai Yongge,0,0.0,0.44964900000195485,0.00013423170575729485,3.941319266338283e-05,0.0,0.0,0.0
1,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who was the first lady nominated member of the rajya sabha
Answer: ",The first lady nominated member of the Rajya Sabha was Mrs. Kamaladevi Chattopadhyay., first lady nominated member of rajya sabha was mrs kamaladevi chattopadhyay,Mary Kom,0,0.0,0.47254029999749037,0.000143260565818471,4.2064251883067364e-05,0.0,0.0,0.0
2,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: cast of law & order special victim unit
Answer: ",The cast of *Law & Order: Special Victims Unit* includes:  - **Mariska Hargitay** as Detective Olivia Benson  - **Kelli Giddish** as Detective Amanda Rollins  - **Chris Vance** as Detective Nick Sorrento  - **Daphne Rubinovitch** as Assistant District Attorney ADA Casey Novak  - **Annie Wersching** as Detective Megan Wheeler  - **Sam Waterston** as District Attorney Jack McCoy  - **Jerry Orbach** as Detective Eddie Reagan (until his passing in 2010)  - **Riccio** as Detective Donnie Kado  - **Carmen Argenziano** as Detective Lisa Munch  - **Lara Flynn Boyle** as Detective Olivia Benson's partner Detective Amanda Rollins (season 11–12)  - **Meredith Eaton** as Detective Olivia Benson's partner Detective Megan Wheeler (season 13–present), meredith eaton as detective olivia bensons partner detective megan wheeler season 13–present,Christopher Meloni,0,0.0,1.8758742999998503,0.0006428882431615164,0.00018876522536756592,0.0,0.0,0.0
3,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who designed the garden city of new earswick
Answer: ",The garden city of New Earswick was designed by Sir Ebenezer Howard., garden city of new earswick was designed by sir ebenezer howard,planner Raymond Unwin and the architect Barry Parker,0,0.0,0.4271340000050259,0.00012313042338222391,3.61536275808203e-05,0.0,0.0,0.0
4,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the first step in the evolution of the eye
Answer: ",The first step in the evolution of the eye was the development of light-sensitive cells which allowed organisms to detect differences in light and dark., first step in evolution of eye was development of lightsensitive cells which allowed organisms to detect differences in light and dark,"photoreceptor proteins that sense light, found even in unicellular organisms, called ""eyespots""",0,0.18181818181818182,0.504841200003284,0.00015350239748727754,4.507146454203837e-05,0.0,0.0,0.0
5,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who is the president of usa right now
Answer: ",As of 2023 the President of the United States is Joe Biden.,as of 2023 president of united states is joe biden,Donald Trump,0,0.0,0.4505531999966479,0.00013179603691773097,3.869803014126229e-05,0.0,0.0,0.0
6,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who died in the plane crash greys anatomy
Answer: ","In ""Grey's Anatomy "" the character Dr. Derek Shepherd (played by Patrick Dempsey) died in a plane crash in the episode titled ""The Last Song"" (Season 12 Episode 19).",in greys anatomy character dr derek shepherd played by patrick dempsey died in plane crash in episode titled last song season 12 episode 19,Dr. Lexie Grey,0,0.07407407407407407,0.5302067000011448,0.0001693736135194405,4.97315803600467e-05,0.0,0.0,0.0
7,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where does kylo ren's name come from
Answer: ","Kylo Ren's name comes from the Star Wars saga where ""Kylo"" is a reference to the dark side and ""Ren"" is a nod to the character's connection to the Ren family specifically his grandfather Anakin Skywalker.",kylo rens name comes from star wars saga where kylo is reference to dark side and ren is nod to characters connection to ren family specifically his grandfather anakin skywalker,"the character, ""came to the name Kylo Ren when he joined a group called the Knights of Ren.""",0,0.18181818181818182,0.5632196000005933,0.00017815990669381532,5.231141694727401e-05,0.0,0.0,0.0
8,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what type of car is a jeep considered
Answer: ",A Jeep is considered a type of off-road vehicle., jeep is considered type of offroad vehicle,sport utility vehicles,0,0.0,0.3675994000004721,0.00010768618964515357,3.1618882556287296e-05,0.0,0.0,0.0
9,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the name of manchester united stadium
Answer: ",Old Trafford,old trafford,Old Trafford,1,1.0,0.3085687999991933,8.727526903969254e-05,2.5625816002290026e-05,0.0,0.0,0.0
10,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who is rose in the fall season 2
Answer: ",Rose is a character in the Netflix series *The Fall* Season 2. She is a detective working under the leadership of Tony and she plays a key role in the investigation.,rose is character in netflix series fall season 2 she is detective working under leadership of tony and she plays key role in investigation,a woman who had a sexual relationship with Paul whilst at university,0,0.0,0.6234961000009207,0.0001923388477966943,5.6474646001823644e-05,0.0,0.0,0.0
11,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the corporate tax rate in great britain
Answer: ",The corporate tax rate in Great Britain is 19%., corporate tax rate in great britain is 19,a flat rate of 20%,0,0.16666666666666666,0.27545309999550227,7.796926866204072e-05,2.2893382679323247e-05,0.0,0.0,0.0
12,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the meaning of the name sinead
Answer: ","The name ""Sinead"" is of Irish origin and means ""God's promise"" or ""God's grace.""", name sinead is of irish origin and means gods promise or gods grace,God forgave/God gratified,0,0.0,0.5371482000045944,0.00015614402809865794,4.5847101681151214e-05,0.0,0.0,0.0
13,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: which five year plan was affected by indo pak indo china war
Answer: ",The Fifth Five-Year Plan (1974-1978) was affected by the Indo-Pak and Indo-China wars., fifth fiveyear plan 19741978 was affected by indopak and indochina wars,The Third Five-year Plan,0,0.28571428571428575,0.5878335000015795,0.00017071417239940452,5.012519604953338e-05,0.0,0.0,0.0
14,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what are three different types of hotel properties
Answer: ",1. Budget hotel  2. Luxury hotel  3. Resort hotel,3 resort hotel,Hotel barge,0,0.4,0.3318280999956187,9.506604232389717e-05,2.7913347451844045e-05,0.0,0.0,0.0
15,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who decides the number of judges in the high court
Answer: ",The number of judges in the High Court is decided by the legislature of the country in question. In India this is determined by the Parliament., number of judges in high court is decided by legislature of country in question in india this is determined by parliament,the President of India,0,0.16666666666666666,0.48631079999904614,0.00014266103150037634,4.1888216262763925e-05,0.0,0.0,0.0
16,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who has won the mens singles title in the australian open tennis tournament
Answer: ",The current men's singles champion of the Australian Open is Novak Djokovic., current mens singles champion of australian open is novak djokovic,Roger Federer,0,0.0,0.35525760000018636,0.00010738378759725747,3.153009108851678e-05,0.0,0.0,0.0
17,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where does the brain get its energy from
Answer: ",The brain gets its energy primarily from glucose., brain gets its energy primarily from glucose,"most of its energy from oxygen-dependent metabolism of glucose (i.e., blood sugar)",0,0.4210526315789474,0.26984019999508746,7.546541954396411e-05,2.215820102358815e-05,0.0,0.0,0.0
18,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where was the first season of slasher filmed
Answer: ",The first season of *Slasher* was filmed in Vancouver Canada., first season of slasher was filmed in vancouver canada,"Orangeville, Ontario, Canada",0,0.16666666666666666,0.3782753999985289,0.00011023546040925829,3.2367400942535456e-05,0.0,0.0,0.0
