qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,False,False,False,1,1.0,0.2097131000191439,6.0372781414895996e-05,1.772669170897637e-05,0.0,0.0,0.0
1,True,True,True,1,1.0,0.3823732000309974,0.00010929394525484907,3.209095270724803e-05,0.0,0.0,0.0
2,False,False,True,0,0.0,0.4027332999976352,0.00011560202627919866,3.394313518042955e-05,0.0,0.0,0.0
3,True,True,True,1,1.0,0.4052769999834709,0.00011558344745549978,3.39376800552505e-05,0.0,0.0,0.0
4,True,True,True,1,1.0,0.37303309998242185,0.00010655930655169577,3.1288006477338654e-05,0.0,0.0,0.0
5,True,True,False,0,0.0,0.3939956999674905,0.00011122781986340157,3.265877811111735e-05,0.0,0.0,0.0
6,False,False,True,0,0.0,0.37216389999957755,0.00010424792756878801,3.015628257814569e-05,0.0,0.0,0.0
7,True,True,True,1,1.0,0.30352090002270415,8.458457493242864e-05,2.4835772810560285e-05,0.0,0.0,0.0
8,True,True,True,1,1.0,0.3581758000073023,0.00010160286816213057,2.9366030811863382e-05,0.0,0.0,0.0
9,True,True,True,1,1.0,0.3673066000046674,0.00010234861533825305,2.4330503659014926e-07,0.0,0.0,0.0
10,False,False,True,0,0.0,0.34542789999977686,9.81309852721823e-05,1.0203434687925492e-06,0.0,0.0,0.0
11,False,False,False,1,1.0,0.21908899999107234,6.0345083836715537e-05,1.7718559129724866e-05,0.0,0.0,0.0
12,True,True,True,1,1.0,0.35516740003367886,9.922159731363535e-05,2.8337260924142403e-05,0.0,0.0,0.0
13,False,False,True,0,0.0,0.41948740000952967,0.00011983850942499776,3.5187053861925405e-05,0.0,0.0,0.0
14,True,True,True,1,1.0,0.3086533000168856,8.688213741979526e-05,2.5510384464043058e-05,0.0,0.0,0.0
15,False,False,True,0,0.0,0.39884050001273863,0.00011425239332206649,3.354685515504955e-05,0.0,0.0,0.0
16,False,False,True,0,0.0,0.3813738999888301,0.00010912506071698734,3.204136472957123e-05,0.0,0.0,0.0
17,True,True,True,1,1.0,0.2509101999748964,6.928586977075876e-05,6.541869655261075e-07,0.0,0.0,0.0
18,False,False,True,0,0.0,0.3241126999782864,9.083993171694907e-05,6.676991505876616e-07,0.0,0.0,0.0
19,True,True,True,1,1.0,0.1501311999745667,4.434768426769469e-05,1.3021393227155156e-05,0.0,0.0,0.0
20,False,False,False,1,1.0,0.2503092000260949,7.035247430855979e-05,2.065693502608469e-05,0.0,0.0,0.0
21,False,False,True,0,0.0,0.2540551999991294,7.158817184781788e-05,9.423378567739259e-07,0.0,0.0,0.0
22,False,False,True,0,0.0,0.36282649997156113,0.00010202622288287572,2.9956999775229983e-05,0.0,0.0,0.0
23,False,False,True,0,0.0,0.40815000000293367,0.00011611857595780684,7.170129346312151e-07,0.0,0.0,0.0
24,False,False,True,0,0.0,0.30794269999023527,8.754407439381123e-05,6.371813327357052e-07,0.0,0.0,0.0
25,True,True,True,1,1.0,0.10515980003401637,2.7737507758555086e-05,6.593812058727931e-08,0.0,0.0,0.0
26,True,True,True,1,1.0,0.24718259999644943,6.951783382935871e-05,1.6525909068354904e-07,0.0,0.0,0.0
27,False,False,False,1,1.0,0.28636259998893365,7.939158662298666e-05,6.446611702105722e-07,0.0,0.0,0.0
28,False,False,True,0,0.0,0.3269954999559559,9.201354774436004e-05,2.650223092893871e-05,0.0,0.0,0.0
29,False,False,True,0,0.0,0.3045879000273999,8.581555382216883e-05,2.4741932373573753e-05,0.0,0.0,0.0
30,True,True,True,1,1.0,0.2645092999737244,7.41645131805495e-05,2.1776228129412255e-05,0.0,0.0,0.0
31,False,False,True,0,0.0,0.10319379999418743,2.986975679556596e-05,7.9059474934791e-06,0.0,0.0,0.0
32,False,False,False,1,1.0,0.29059000001871027,8.260853120937966e-05,6.549112952643358e-07,0.0,0.0,0.0
33,True,True,True,1,1.0,0.1545613000052981,4.3007612829744345e-05,1.1711627108943316e-05,0.0,0.0,0.0
34,False,False,True,0,0.0,0.33140360002289526,9.33519558099587e-05,2.6694166883186295e-05,0.0,0.0,0.0
35,True,True,True,1,1.0,0.17388829999254085,4.871310442732945e-05,1.4303170470747619e-05,0.0,0.0,0.0
36,False,False,False,1,1.0,0.23320449999300763,6.515545648219927e-05,1.9130983584807925e-05,0.0,0.0,0.0
37,True,True,True,1,1.0,0.20316520001506433,5.7114422878097864e-05,1.6769970552430807e-05,0.0,0.0,0.0
38,False,False,False,1,1.0,0.20701009998447262,5.796833844619237e-05,1.702069774548625e-05,0.0,0.0,0.0
39,False,False,False,1,1.0,0.41304389998549595,0.00011780862492684509,3.4591037977609957e-05,0.0,0.0,0.0
40,True,True,True,1,1.0,0.18390009997528978,5.055494865191056e-05,1.48439738589621e-05,0.0,0.0,0.0
41,False,False,False,1,1.0,0.15323120000539348,4.283061513099603e-05,1.257595049191578e-05,0.0,0.0,0.0
42,True,True,True,1,1.0,0.2635298999666702,7.370625453856042e-05,6.36313034680174e-07,0.0,0.0,0.0
43,False ,False,False,1,1.0,0.12853389995871112,3.8836766828943326e-05,1.061111934937652e-05,0.0,0.0,0.0
44,True,True,True,1,1.0,0.3034484999952838,7.982820866330434e-05,6.403334418619689e-07,0.0,0.0,0.0
45,False,False,True,0,0.0,0.3871127000020351,0.00011060141217339854,3.2474851915494435e-05,0.0,0.0,0.0
46,True,True,True,1,1.0,0.2345983000122942,6.548023355977065e-05,1.8320800738377122e-05,0.0,0.0,0.0
47,True,True,True,1,1.0,0.3152488000050653,8.901799289694594e-05,2.6137515609752326e-05,0.0,0.0,0.0
48,True,True,True,1,1.0,0.09757559999707155,2.821001004070559e-05,7.743322789072742e-06,0.0,0.0,0.0
49,True,True,True,1,1.0,0.3363000999961514,9.398852983607971e-05,2.2343128546727667e-07,0.0,0.0,0.0
50,True,True,True,1,1.0,0.29131739999866113,8.271131096084158e-05,2.4285743937687066e-05,0.0,0.0,0.0
51,True,True,True,1,1.0,0.18698340002447367,5.290165248133844e-05,1.508704784661786e-05,0.0,0.0,0.0
52,True,True,False,0,0.0,0.30533880001166835,8.607071362420902e-05,2.479858835058978e-05,0.0,0.0,0.0
53,True,True,True,1,1.0,0.2735954999807291,7.684606302899338e-05,1.8267989376589137e-07,0.0,0.0,0.0
54,True,True,False,0,0.0,0.42430770001374185,0.00012072170001208728,7.384943717614291e-07,0.0,0.0,0.0
