qid,prompt,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
5adf62d05542992d7e9f932d,"Answer with as few words as possible. Be thorough in your analysis but answer in as few words as possible. Do not overcomplicate your thinking. Do not go in circles.
Question: Which number-one single is Michael Steele responsible for?
Answer:",“Kissing You” (Des’ree *Romeo + Juliet* soundtrack).,"“Kissing You” (Des’ree, *Romeo + Juliet* soundtrack).","""Walk Like an Egyptian""",0,0.0,0.7773035999998683,0.0002483474197526,7.291991595385118e-05,0.0,0.0,0.0
5ab2a54b554299295394678e,"Answer with as few words as possible. Be thorough in your analysis but answer in as few words as possible. Do not overcomplicate your thinking. Do not go in circles.
Question: What is the size of the hydroelectric dam that will inundate part of Bui National Park?
Answer:",800 hectares.,800 hectares.,400 MW,0,0.0,0.485908599999675,0.0001408615925835,4.135986394604959e-05,0.0,0.0,0.0
5ae63dad55429929b0807afe,"Answer with as few words as possible. Be thorough in your analysis but answer in as few words as possible. Do not overcomplicate your thinking. Do not go in circles.
Question: When was the British author who wrote the novel on which ""Here We Go Round the Mulberry Bush"" was based born? 
Answer:",1905.    (Based on Anita Loos author of *Gentlemen Prefer Blondes* the source novel.),"(Based on Anita Loos, author of *Gentlemen Prefer Blondes*, the source novel.)",7 January 1936,0,0.0,0.931414800001221,0.0003041235929294,8.92969488392013e-05,0.0,0.0,0.0
5ab9ba6855429970cfb8eb87,"Answer with as few words as possible. Be thorough in your analysis but answer in as few words as possible. Do not overcomplicate your thinking. Do not go in circles.
Question: Which novel by the author of ""Armada"" will adapted as a feature film by Steven Spielberg?
Answer:",*Ready Player One*.    ,,Ready Player One,0,0.0,0.5438020000001416,0.0001589309799885,4.666540813983549e-05,0.0,0.0,0.0
5a863ff0554299211dda2ac6,"Answer with as few words as possible. Be thorough in your analysis but answer in as few words as possible. Do not overcomplicate your thinking. Do not go in circles.
Question: Are both Bird Talk and Decibel monthly magazines about birds?
Answer:",No. Bird Talk—yes. Decibel—music.    ,,no,0,0.0,0.6265304000007745,0.0001944746842678,5.710177156699479e-05,0.0,0.0,0.0
5a7653d25542992db9473765,"Answer with as few words as possible. Be thorough in your analysis but answer in as few words as possible. Do not overcomplicate your thinking. Do not go in circles.
Question: Nick Hexum of which American rock band helped produce Decomposer by The Matches?
Answer:",311.    ,,311,0,0.0,0.4032380999997258,0.0001216139357482,3.570835558675706e-05,0.0,0.0,0.0
5a7fa55555429969796c1b0e,"Answer with as few words as possible. Be thorough in your analysis but answer in as few words as possible. Do not overcomplicate your thinking. Do not go in circles.
Question: The star of ""The Inkwell"" also starred in what 1993 movie as O-Dog?
Answer:",Menace II Society.    ,,Menace II Society,0,0.0,0.4080840999995416,0.0001196253669913,3.512447085475452e-05,0.0,0.0,0.0
5ab707d65542991d32223761,"Answer with as few words as possible. Be thorough in your analysis but answer in as few words as possible. Do not overcomplicate your thinking. Do not go in circles.
Question: Witkins Township is served what district that is represented by Tim Murphy?
Answer:",Pennsylvania's 18th congressional district.    ,,Pennsylvania's 18th congressional district,0,0.0,0.5732266000013624,0.0001790365720035,5.256882393290191e-05,0.0,0.0,0.0
5ae30aa05542992decbdcdd7,"Answer with as few words as possible. Be thorough in your analysis but answer in as few words as possible. Do not overcomplicate your thinking. Do not go in circles.
Question: The design team for role playing game Black Crusade featured the work of this designer who was the lead developer for what game?
Answer:",Richard Wright *Space Hulk*.    ,,Dark Heresy,0,0.0,0.4977106000005733,0.0001479530805093,4.344207081596793e-05,0.0,0.0,0.0
5ac514d05542994611c8b372,"Answer with as few words as possible. Be thorough in your analysis but answer in as few words as possible. Do not overcomplicate your thinking. Do not go in circles.
Question: What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?
Answer:",Ernest Shackleton.,Ernest Shackleton.,Second German Antarctic Expedition of 1911–12 under Wilhelm Filchner.,0,0.0,0.4206087000020488,0.0001222082864221,3.588286918240259e-05,0.0,0.0,0.0
