qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,False,False,False,1,1.0,0.351585199998226,9.993037428972179e-05,2.934161547441053e-05,0.0,0.0,0.0
1,True,True,True,1,1.0,0.40390230002230965,0.00011153546385708415,3.2749108722103316e-05,0.0,0.0,0.0
2,True,True,True,1,1.0,0.4185721999965608,0.00011652862795953716,3.421520451265891e-05,0.0,0.0,0.0
3,False,False,True,0,0.0,0.4446333000087179,0.00012392144149002933,3.638588678446575e-05,0.0,0.0,0.0
4,True,True,True,1,1.0,0.36078220000490546,9.913149070410915e-05,2.910704680452939e-05,0.0,0.0,0.0
5,True,True,False,0,0.0,0.3990316999843344,0.00011097248663758531,3.2583807018664314e-05,0.0,0.0,0.0
6,False,False,True,0,0.0,0.4091937999764923,0.00011407913805249007,3.349598384054723e-05,0.0,0.0,0.0
7,True,True,True,1,1.0,0.4252922000014223,0.0001175302291116591,3.450929523405543e-05,0.0,0.0,0.0
8,True,True,True,1,1.0,0.38255810004193336,0.00010623473981274557,3.11927069999e-05,0.0,0.0,0.0
9,False,False,True,0,0.0,0.3903872999944724,0.00010885666688031108,3.196255877284957e-05,0.0,0.0,0.0
10,False,False,True,0,0.0,0.3850811000156682,0.00010708727045580432,3.144302755044911e-05,0.0,0.0,0.0
11,False,False,False,1,1.0,0.36622309999074787,0.00010089951301904087,2.962617456006547e-05,0.0,0.0,0.0
12,True,True,True,1,1.0,0.39643389999400824,0.00011032998277749421,3.239515465608074e-05,0.0,0.0,0.0
13,True,True,True,1,1.0,0.43536430000676773,0.00012125167081182186,3.560198714232383e-05,0.0,0.0,0.0
14,True,True,True,1,1.0,0.4444439999642782,0.00012218279029179276,3.587538299354752e-05,0.0,0.0,0.0
15,False,False,True,0,0.0,0.41687829996226355,0.00011609756529531679,3.40886356387922e-05,0.0,0.0,0.0
16,False,False,True,0,0.0,0.39103130000876263,0.00010874144604811466,3.1928727564100685e-05,0.0,0.0,0.0
17,True,True,True,1,1.0,0.4235363000188954,0.00011794380303123009,3.4630729052396936e-05,0.0,0.0,0.0
18,True,True,True,1,1.0,0.44344400000409223,0.00012358432815775682,3.628690336889122e-05,0.0,0.0,0.0
19,True,True,True,1,1.0,0.40806429999065585,0.00011360196174645756,3.3355875051956955e-05,0.0,0.0,0.0
20,False,False,False,1,1.0,0.4161772000079509,0.0001159257107891782,3.4038175617277185e-05,0.0,0.0,0.0
21,False,False,True,0,0.0,0.42856150001171045,0.00011934857248116215,3.504319828733249e-05,0.0,0.0,0.0
22,False,False,True,0,0.0,0.4124424000037834,0.00011490434518103111,3.3738281644638256e-05,0.0,0.0,0.0
23,True,True,True,1,1.0,0.41190539998933673,0.00011483934252136155,3.3719195525343746e-05,0.0,0.0,0.0
24,False,False,True,0,0.0,0.36512040000525303,0.00010137472305971834,2.9765706012661772e-05,0.0,0.0,0.0
25,True,True,True,1,1.0,0.42099620003136806,0.00011654190903032757,3.421910410850242e-05,0.0,0.0,0.0
26,False,False,True,0,0.0,0.4044531999970786,0.00011261095459659157,3.306489494775505e-05,0.0,0.0,0.0
27,False,False,False,1,1.0,0.39388599997619167,0.00010948104549976151,3.214588919157934e-05,0.0,0.0,0.0
28,False,False,True,0,0.0,0.4379929999995511,0.00012198156527737231,3.581629918605731e-05,0.0,0.0,0.0
29,False,False,True,0,0.0,0.40972800002782606,0.000114044220676428,3.348573137998086e-05,0.0,0.0,0.0
30,True,True,True,1,1.0,0.4074300000211224,0.00011334573786832385,3.328064244564483e-05,0.0,0.0,0.0
31,True,True,True,1,1.0,0.3957791000138968,0.00011006055161650528,3.231604411958218e-05,0.0,0.0,0.0
32,False,False,False,1,1.0,0.4045151000318583,0.00011278876972997487,3.3117105132159415e-05,0.0,0.0,0.0
33,True,True,True,1,1.0,0.40256309998221695,0.00011194266223644402,3.28686705505654e-05,0.0,0.0,0.0
34,True,True,True,1,1.0,0.36125000001629815,0.00010098585909576989,2.965152754607312e-05,0.0,0.0,0.0
35,False,False,True,0,0.0,0.4059512999956496,0.00011301070013643763,3.318226846908068e-05,0.0,0.0,0.0
36,False,False,False,1,1.0,0.33271899999817833,9.220377498991104e-05,2.7072926828027514e-05,0.0,0.0,0.0
37,True,True,True,1,1.0,0.40136630000779405,0.00011170522169551241,3.279895311880784e-05,0.0,0.0,0.0
38,True,True,False,0,0.0,0.4107588000188116,0.00011455314698932078,3.36351626243232e-05,0.0,0.0,0.0
39,False,False,False,1,1.0,0.42922590000671335,0.00011952764360715471,3.5095777257028035e-05,0.0,0.0,0.0
