qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
12,True ,True,False,0,0.0,4.239347700000508,0.0012115119423942574,0.0003557248515183908,0.0,0.0,0.0
13,True ,True,True,1,1.0,3.966449500003364,0.0011357722564210191,0.0003334861202239766,0.0,0.0,0.0
0,True ,True,True,1,1.0,3.463052700011758,0.000996434256669409,0.0002925736145044242,0.0,0.0,0.0
1,False ,False,True,0,0.0,3.4681317000067793,0.0009979146716607276,0.00029300829482786507,0.0,0.0,0.0
2,True ,True,False,0,0.0,3.417194000008749,0.0009853244481363831,0.00028931154596633106,0.0,0.0,0.0
3,True ,True,True,1,1.0,3.3844266000087373,0.0009761490513821968,0.000286617460556364,0.0,0.0,0.0
4,True ,True,True,1,1.0,3.3866866000171285,0.000977366919157545,0.00028697505161130526,0.0,0.0,0.0
5,False ,False,True,0,0.0,3.330333399993833,0.0009618132323543629,0.00028240816891290514,0.0,0.0,0.0
6,True ,True,False,0,0.0,3.273383899970213,0.0009485103952256133,0.0002785021820242857,0.0,0.0,0.0
7,False ,False,False,1,1.0,3.2109565999999177,0.0009313127739867778,0.0002734526063266956,0.0,0.0,0.0
8,True ,True,True,1,1.0,3.220376999990549,0.0009346320945393074,0.0002744272271862779,0.0,0.0,0.0
9,True ,True,True,1,1.0,3.0478440999868326,0.0008907436943619372,0.0002615406892247775,0.0,0.0,0.0
10,True ,True,True,1,1.0,3.0467579000396654,0.0008905528287176635,0.0002614846471416635,0.0,0.0,0.0
11,False ,False,True,0,0.0,3.0431572000088636,0.0008885367431606447,0.00026089268291058744,0.0,0.0,0.0
14,True ,True,True,1,1.0,3.0437182000023313,0.000892240758763603,0.0002619802581579104,0.0,0.0,0.0
15,False ,False,True,0,0.0,3.0505655000160914,0.0008950735371086075,0.00026281202020737876,0.0,0.0,0.0
16,False ,False,True,0,0.0,2.8739174000220373,0.0008457584188508048,0.0002483320860804398,0.0,0.0,0.0
17,False ,False,False,1,1.0,2.884553000010783,0.00084691110693336,0.0002486705390355164,0.0,0.0,0.0
