qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
573173d8497a881900248f0c,Unknown,Unknown.,['84%'],0,0,0.41517629999725614,0.00011853346407915741,3.480386567728698e-05,0.0,0.0,0.0
57277e815951b619008f8b52,Bicycles,Bicycles.,['books'],0,0,0.3743691999989096,0.00010652932487354387,3.127920323930554e-05,0.0,0.0,0.0
5727e2483acd2414000deef0,Men,Men.,['the executive'],0,0,0.24036379999597557,6.977953555878674e-05,2.0488708412247626e-05,0.0,0.0,0.0
5728f5716aef0514001548cc,Unknown,Unknown.,['Anjiro'],0,0,0.3175243000005139,8.783443981240827e-05,2.5790000054578136e-05,0.0,0.0,0.0
572826002ca10214002d9f16,Loops,Loops.,['loops'],1,1.0,0.32077390000631567,9.02677042327077e-05,2.6504456589695244e-05,0.0,0.0,0.0
572692f4f1498d1400e8e437,Unknown,Unknown.,['2.2 billion'],0,0.0,0.3381548000033945,9.435565502880711e-05,2.7704763115013608e-05,0.0,0.0,0.0
57324e38e17f3d1400422823,Supreme Commander Allied Expeditionary Force,"Supreme Commander, Allied Expeditionary Force.",['Military Governor of the U.S. Occupation Zone'],0,0.0,0.46654839999973774,0.00013474768863784922,3.956469586128652e-05,0.0,0.0,0.0
56f8fa3c9b226e1400dd1212,Unknown,Unknown.,['the brown men'],0,0.0,0.2585544000030495,7.234437019556798e-05,2.124179667197633e-05,0.0,0.0,0.0
57342ac5d058e614000b6a8a,Prevention,Prevention.,['resources could be targeted to the communities at greatest risk'],0,0.0,0.3614104000007501,9.901640950590437e-05,2.9073256595195545e-05,0.0,0.0,0.0
5729a5f51d046914007795a5,Green ants,Green ants.,['honey ants'],0,0.5,0.348931900007301,9.825817393943877e-05,2.885062302068542e-05,0.0,0.0,0.0
57270aeaf1498d1400e8f27f,Unknown,Unknown.,['The Cossacks'],0,0.0,0.35345179999421816,9.918172186324512e-05,2.912179570711959e-05,0.0,0.0,0.0
572a1bcf3f37b319004786dc,Verdigris,Verdigris.,['verdigris'],1,1.0,0.389398599989363,0.00010865057368144634,3.1902045566169795e-05,0.0,0.0,0.0
56e76d0b00c9c71400d7711c,1970s,1970s.,['1970s'],1,1.0,0.37755720000131987,0.00010611707898437691,3.115815935803503e-05,0.0,0.0,0.0
56e10dbdcd28a01900c674e4,Unknown,Unknown.,['Sun Jiadong'],0,0.0,0.3206429999991087,8.963746254262934e-05,2.6319404652707518e-05,0.0,0.0,0.0
5727be06ff5b5019007d93fd,Student,Student.,['House Master'],0,0.0,0.38053759999456815,0.00010655817758349739,3.128767498902997e-05,0.0,0.0,0.0
570df0740b85d914000d7c18,10,10,['nine'],0,0.0,0.36611610000545625,0.00010252750592884946,3.010418679902877e-05,0.0,0.0,0.0
572835282ca10214002da0c8,Capitellida,Capitellida.,['echiurans and sipunculan'],0,0,0.41712030000053346,0.00012129920527533816,3.561594423955469e-05,0.0,0.0,0.0
5727e8e73acd2414000def87,Buddhism,Buddhism.,['Religion'],0,0,0.34121919999597594,9.579121865564987e-05,2.8126274154347347e-05,0.0,0.0,0.0
57341fdd4776f419006618d5,Blocks neurotransmitter release causing paralysis,"Blocks neurotransmitter release, causing paralysis.",['paralyzes muscles'],0,0,0.41520329999912065,0.00011874579084903588,3.486620918876664e-05,0.0,0.0,0.0
56dde6309a695914005b9692,Unknown,Unknown.,['tituli'],0,0,0.41527499999210704,0.00011779804012067918,3.458793006057673e-05,0.0,0.0,0.0
56d36db659d6e41400146378,Unknown,Unknown,['CBS Television City'],0,0.0,0.2919689999980619,8.285847069836663e-05,2.4328953066667776e-05,0.0,0.0,0.0
572962d53f37b31900478302,1806-1815,1806-1815.,['1720 and 1734'],0,0.0,0.43282460000773426,0.00012553254053642647,3.6858938637284e-05,0.0,0.0,0.0
573424434776f41900661941,Unknown,Unknown.,"['1,032,949']",0,0.0,0.23654399999941234,6.696080339666787e-05,1.9661070611287722e-05,0.0,0.0,0.0
5725187a0ba9f01400d97c57,Medieval stonemasons' guilds,Medieval stonemasons' guilds.,['the three grades of medieval craft guilds'],0,0.4444444444444444,0.3861202999978559,0.00011199859649874468,3.28850940016726e-05,0.0,0.0,0.0
56f993459e9bad19000a0afc,Anhui,Anhui.,['Zhejiang'],0,0.0,0.436500600000727,0.00012342962695045595,3.624147990910422e-05,0.0,0.0,0.0
57338992d058e614000b5cd8,Unknown,Unknown.,['over 70'],0,0.0,0.3143138000014005,8.792732557336029e-05,2.5817273226526843e-05,0.0,0.0,0.0
57295d901d04691400779335,USATF,USATF.,['German Football Federation'],0,0.0,0.3467631999956211,9.736198647581617e-05,2.8587483928717603e-05,0.0,0.0,0.0
57281e1d4b864d19001644cf,Japan,Japan.,['Japan'],1,1.0,0.3059442000085255,8.584664020864837e-05,2.5206341161791348e-05,0.0,0.0,0.0
5730f4a1497a881900248aa7,Unknown,Unknown,['150 to 300 mm'],0,0.0,0.3095625999994809,8.713107210471547e-05,2.5583476813142e-05,0.0,0.0,0.0
573075b12461fd1900a9ce27,Unknown,Unknown.,['2003'],0,0.0,0.34542660000442993,9.664530400346836e-05,2.8377051198225546e-05,0.0,0.0,0.0
573386274776f41900660c91,Evolving divine attributes challenge traditional theological concepts,Evolving divine attributes challenge traditional theological concepts.,['process theologians are so diverse and transdisciplinary in their views and interests'],0,0.0,0.4172906000021612,0.0001220727142304683,3.5843062395458336e-05,0.0,0.0,0.0
56e4756e8c00841900fbaf9c,Initially praised then criticized as sterile and dehumanizing,"Initially praised, then criticized as sterile and dehumanizing.",['both popularity and skepticism'],0,0.16666666666666666,0.5209861000039382,0.00015198923390489567,4.462716855796241e-05,0.0,0.0,0.0
570e334b0b85d914000d7d3a,Unknown,Unknown.,['exceeds 2%'],0,0.0,0.40828309999778867,0.00011680829364695698,3.4297320116848164e-05,0.0,0.0,0.0
57266bc1708984140094c572,1783,1783.,['1763'],0,0.0,0.37643910000042524,0.00010735319967774976,3.152110984553899e-05,0.0,0.0,0.0
5727dae42ca10214002d981c,Peter Sands,Peter Sands.,['Mark Dybul'],0,0.0,0.2996516999992309,8.488745842518528e-05,2.492470564045489e-05,0.0,0.0,0.0
570ffadea58dae1900cd67a4,19th century,19th century.,['From at least the late nineteenth century'],0,0.25,0.34938830000464804,9.866438307057868e-05,2.8969894385501346e-05,0.0,0.0,0.0
572685f55951b619008f757d,Speedweeks,Speedweeks.,['NASCAR (headquartered in Daytona Beach) begins all three of its major auto racing series in Florida at Daytona International Speedway in February'],0,0.0,0.3039056000125129,8.428446409023757e-05,2.474765408796107e-05,0.0,0.0,0.0
5726c6f1dd62a815002e8ff7,Scuba diving,Scuba diving.,['Scuba'],0,0.6666666666666666,0.31097130000125617,8.81218024395586e-05,2.5874375638753535e-05,0.0,0.0,0.0
56e4793839bdeb140034794e,The World Wide Web,The World Wide Web.,['sustainability'],0,0.0,0.32655549999617506,9.154438457313506e-05,2.6879316224704257e-05,0.0,0.0,0.0
56e1c51ccd28a01900c67b59,Africa,Africa.,['Africa'],1,1.0,0.2711107000068296,7.627091617645262e-05,2.239471142019577e-05,0.0,0.0,0.0
57318f8ae6313a140071d09a,Saladin,Saladin.,['Nasser'],0,0,0.3280414000037126,9.246466718999306e-05,2.7149530149785183e-05,0.0,0.0,0.0
57323ce2e17f3d1400422768,Unknown,Unknown.,['40'],0,0,0.2986512000061339,8.415350630035757e-05,2.470920218440973e-05,0.0,0.0,0.0
5727be744b864d1900163c50,Stephen Jay Gould,Stephen Jay Gould.,['Richard Owen'],0,0,0.3326673999981722,9.400697189220027e-05,2.7602382566662337e-05,0.0,0.0,0.0
5731405b497a881900248cf9,Unknown,Unknown.,['French'],0,0,0.2850478999898769,8.035484579694864e-05,2.359383724556031e-05,0.0,0.0,0.0
5706b8b42eaba6190074ac77,Gabber,Gabber.,['gabber'],1,1.0,0.3471005999890622,9.821535930624758e-05,2.8838051762820102e-05,0.0,0.0,0.0
573051562461fd1900a9cd1d,Open,Open.,['open circuited'],0,0.6666666666666666,0.3193334999959916,8.953062152150403e-05,2.6288033929030812e-05,0.0,0.0,0.0
