qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,True,True,1,1.0,1.3570952999871224,0.0003693660861117274,0.00010845348819125778,0.0,0.0,0.0
1,True,True,1,1.0,0.12807019997853786,3.4791987790958945e-05,1.021564398821332e-05,0.0,0.0,0.0
2,False,False,1,1.0,0.132018500007689,3.5868897243441704e-05,1.0531846777206145e-05,0.0,0.0,0.0
3,True,True,1,1.0,0.12188550009159371,3.3112288338856566e-05,9.722449643786298e-06,0.0,0.0,0.0
4,False,True,0,0.0,0.11952049995306879,3.2477180556290684e-05,9.535968921850582e-06,0.0,0.0,0.0
5,False,True,0,0.0,0.128896199981682,3.502744109104646e-05,1.0284777925141437e-05,0.0,0.0,0.0
6,True,False,0,0.0,0.1400304000126198,3.805199888916427e-05,1.1172850370814549e-05,0.0,0.0,0.0
7,False,False,1,1.0,0.1380300999735482,3.751151999135295e-05,1.1014154637867171e-05,0.0,0.0,0.0
8,False,True,0,0.0,0.13852149999001995,3.763983665816744e-05,1.1051831053305314e-05,0.0,0.0,0.0
9,False,True,0,0.0,0.1406200000201352,3.821189221214606e-05,1.121979834267199e-05,0.0,0.0,0.0
10,False,True,0,0.0,0.13000070006819442,3.5322345013264565e-05,1.0371367788825246e-05,0.0,0.0,0.0
11,False,True,0,0.0,0.11599949997616932,3.1511370005318895e-05,9.25238705788615e-06,0.0,0.0,0.0
12,True,False,0,0.0,0.11699909996241331,3.178478444654805e-05,9.332667167479631e-06,0.0,0.0,0.0
13,False,True,0,0.0,0.12653639999916777,3.437453555492943e-05,1.0093071416304412e-05,0.0,0.0,0.0
14,False,True,0,0.0,0.13758069998584688,3.737613944103942e-05,1.0974404120787178e-05,0.0,0.0,0.0
15,True,True,1,1.0,0.11597000004258007,3.1503999448614195e-05,9.250222910676665e-06,0.0,0.0,0.0
16,False,True,0,0.0,0.12000850000185892,3.260391889909644e-05,9.573181908861812e-06,0.0,0.0,0.0
17,False,False,1,1.0,0.12938409997150302,3.5161680548076725e-05,1.0324193393738162e-05,0.0,0.0,0.0
