qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,True,False,0,0.0,0.5252497999899788,0.00016033744256512916,4.707837451160518e-05,0.02079659998707939,5.393997775293731e-06,1.5837888101333072e-06
1,True,True,1,1.0,0.43287509999936447,0.00013334629444093776,3.915321767013482e-05,0.02630079998925794,6.887503886132941e-06,2.022312955813743e-06
2,True,True,1,1.0,0.5168780999956653,0.00014925095663271675,4.382315396926838e-05,0.04020440000749659,1.0625180002049698e-05,3.119771622816831e-06
3,True,True,1,1.0,0.45161010000447277,0.00013108476520252676,3.848918612047598e-05,0.01720709999790415,4.387776666084795e-06,1.288341574210364e-06
4,True,True,1,1.0,0.4522504000051413,0.0001308566344076131,3.842220222183851e-05,0.012143100000685081,3.034911665842325e-06,8.911125544248785e-07
5,True,False,0,0.0,0.3799161000060849,0.00011055482161512515,3.2461171968278064e-05,0.018028499995125458,4.960690786230889e-06,1.4565609562818263e-06
6,True,True,1,1.0,0.3874319999886211,0.00011271307114105972,3.309487846780745e-05,0.03079269999579992,8.096912223118124e-06,2.377420145470446e-06
7,True,True,1,1.0,0.4005020000040531,0.00011678675823162225,3.429099687548813e-05,0.019039700011489913,4.887165556040902e-06,1.4349724348013857e-06
8,True,True,1,1.0,0.41669509999337606,0.00011926799096473697,3.50195378949233e-05,0.017691500004730187,4.5456816667865494e-06,1.3347057337065018e-06
9,True,True,1,1.0,0.3829521000152454,0.00011142173331798904,3.2715715094094366e-05,0.05032969999592751,1.3438828888805194e-05,3.9459168694645695e-06
10,True,True,1,1.0,0.4064114999928279,0.00011811377521976575,3.46806363867065e-05,0.02380730000732001,6.1908461130062485e-06,1.817759889324879e-06
11,True,False,0,0.0,0.3726972000004025,0.00010844724260366777,3.184234337511346e-05,0.04925789999833796,1.3450144733744748e-05,3.949239434533943e-06
12,True,True,1,1.0,0.40568350000830833,0.00011776439841570695,3.4578052163308605e-05,0.01769839999906253,4.5502649996908274e-06,1.3360514946187809e-06
13,True,True,1,1.0,0.43650480000360403,0.00012657136987111287,3.7163960319615884e-05,0.013119700000970624,2.155935555654448e-06,6.330270702101112e-07
14,True,True,1,1.0,0.44142320001265034,0.00012838610474143257,3.769680384323312e-05,0.009179000000585802,2.2341983318458205e-06,6.56006632743415e-07
15,True,True,1,1.0,0.5093980999808991,0.00014626430701454446,4.294621214576298e-05,0.05140769999707118,1.3686089440792177e-05,4.018517658663643e-06
16,True,True,1,1.0,0.4247031999984756,0.00012322860813398083,3.6182456645576414e-05,0.04991129999689292,1.330389388814284e-05,3.906297174936103e-06
17,True,True,1,1.0,0.34102799999527633,9.941632845089621e-05,2.9190681031842424e-05,0.030007000008481555,7.993737302335506e-06,2.3471258643399717e-06
18,True,True,1,1.0,0.4147208999929717,0.0001200644875824374,3.525340570187735e-05,0.03675289999227971,9.77085277570748e-06,2.868923558423748e-06
19,True,True,1,1.0,0.4003981000132626,0.00011546064775996513,3.3901623536175464e-05,0.019543200003681704,5.086133334326506e-06,1.4933934712855292e-06
20,True,False,0,0.0,0.40686850000929553,0.00011838774710263363,3.476108017264293e-05,0.0215091999998549,5.581254997943889e-06,1.6387713863606048e-06
21,True,True,1,1.0,0.5421895000035875,0.00015594793725672324,4.578952537241629e-05,0.02072970000153873,5.426559997512312e-06,1.593349749038228e-06
22,True,True,1,1.0,0.5164390000136336,0.00014908052159145845,4.377311073186923e-05,0.006792499989387579,1.5943466663884464e-06,4.6813300911342275e-07
23,True,True,1,1.0,0.45460879999154713,0.00013139480494678808,3.858022017316076e-05,0.018825000006472692,4.837810555505307e-06,1.420480790416504e-06
24,True,True,1,1.0,0.39249260000360664,0.00011449997257688679,3.361954952196263e-05,0.028003500003251247,7.346380555585104e-06,2.1570485943114804e-06
25,True,True,1,1.0,0.4320635000040056,0.00012531305096215043,3.679449197894988e-05,0.017207100012456067,4.4425588911205215e-06,1.304426763455935e-06
26,True,True,1,1.0,0.45241370001167525,0.00012681845787114148,3.7236510444007104e-05,0.009391000014147721,2.2889561138678496e-06,6.720846450168786e-07
27,True,False,0,0.0,0.44079180000699125,0.00012811312193202197,3.761665046962893e-05,0.020034799992572516,5.2105677786231456e-06,1.5299299862568283e-06
28,True,True,1,1.0,0.45849779999116436,0.00013173563665505356,3.8680295380488795e-05,0.01935859999503009,5.016631696463926e-06,1.4729863593588475e-06
