qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,No.  Derrickson: American.  Wood: American.   Therefore yes.,"No.

Derrickson: American. 
Wood: American. 

Therefore, yes.",yes,0,0.0,0.9328237000154331,0.00029898429454848697,8.778794501555172e-05,0.0,0.0,0.0
1,State Senator.,State Senator.,Chief of Protocol,0,0.0,0.4570311999996193,0.0001326320822753366,3.894351027256761e-05,0.0,0.0,0.0
2,*Red Rising* & *Iron Gold* (and associated novellas).,*Red Rising* & *Iron Gold* (and associated novellas).,Animorphs,0,0.0,0.7507368000224233,0.00023363108024547456,6.85988956626868e-05,0.0,0.0,0.0
3,No. Laleli is in Laleli; Esma Sultan Beyazıt.,"No. Laleli is in Laleli; Esma Sultan, Beyazıt.",no,0,0.0,0.7846132999984547,0.00024834436463944576,7.291901890971792e-05,0.0,0.0,0.0
4,Hudson.,Hudson.,"Greenwich Village, New York City",0,0.0,0.3617748999968171,0.00010591252777253902,3.109809891049611e-05,0.0,0.0,0.0
5,KQ Entertainment.,KQ Entertainment.,YG Entertainment,0,0.5,0.4366079999599606,0.00012880013312066265,3.781837110028793e-05,0.0,0.0,0.0
6,Alan Kay.,Alan Kay.,Eenasul Fateh,0,0.0,0.32731139997486025,9.757610916929656e-05,2.8650354760345146e-05,0.0,0.0,0.0
7,3 650.,"3,650.","3,677 seated",0,0.0,0.39533259999006987,0.00011633130832586668,3.415726740536934e-05,0.0,0.0,0.0
8,Terry Richardson.   (Richardson born 1965 Morton 1968.),"Terry Richardson. 

(Richardson born 1965, Morton 1968.)",Terry Richardson,0,0.4444444444444445,0.8138908999972045,0.00026133638310060314,7.673374303772442e-05,0.0,0.0,0.0
9,Yes.,Yes.,yes,1,1.0,0.43013989995233715,0.00012155675095888922,3.569156495515354e-05,0.0,0.0,0.0
10,Rock Chalk Jayhawk.,"Rock Chalk, Jayhawk.",Kansas Song,0,0.0,0.4154098000144586,0.0001236276842376804,3.629963360666564e-05,0.0,0.0,0.0
11,David Diamond. ,David Diamond.,David Weissman,0,0.5,0.42087610001908615,0.00012232286255660368,3.591651109460712e-05,0.0,0.0,0.0
12,1991. (For *Terminator 2: Judgment Day*).,1991. (For *Terminator 2: Judgment Day*).,1999,0,0.0,0.6584032999817282,0.00021413435425783942,6.287425547190171e-05,0.0,0.0,0.0
13,Yes. Both are office buildings—real estate.,Yes. Both are office buildings—real estate.,no,0,0.0,0.5759649000247009,0.0001767713955102127,5.190372147409317e-05,0.0,0.0,0.0
14,1986-2007. (Sir Alex Ferguson),1986-2007. (Sir Alex Ferguson),from 1986 to 2013,0,0.0,0.6499857999733649,0.00020559222096766424,6.0366109253967856e-05,0.0,0.0,0.0
