qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,The Swedish higher education system is called **Universitet,Bologna Process,0,0.0,5.712941099998716,0.0016824046611284736,0.0004939886494977828,0.0,0.0,0.0
1,"Randal Malone was born in Brandenburg, Kentucky.",107 mi southwest of Louisville,0,0.0,0.49821809999775724,0.00014378859447247285,4.22192919680797e-05,0.0,0.0,0.0
2,"Based on available information, Aly Mohamed currently plays for",United Arab Emirates,0,0.0,0.4419172999987495,0.00012807313249669274,3.760490874802718e-05,0.0,0.0,0.0
3,Las Vegas.,Las Vegas,0,0.5,0.35089719999814406,9.90137379526931e-05,2.9072472172164993e-05,0.0,0.0,0.0
4,"Michel Butor had a longer lifespan.

Here",Michel Butor,0,0.4444444444444445,0.34547810000003665,0.00010067712213738648,2.9560876018146676e-05,0.0,0.0,0.0
5,Walldorf.,Walldorf,0,0.0,0.3723805999979959,0.00010502286371136487,3.083687522380509e-05,0.0,0.0,0.0
6,Robert Lutyens joined the board of the British,"City of Westminster, London",0,0.16666666666666666,0.34963520000019344,0.00010201980794315769,2.9955116216844098e-05,0.0,0.0,0.0
7,The French refer to the war during which the Prussians,War of 1870,0,0.15384615384615383,0.41509339999902295,0.00012189507227234589,3.579090305887627e-05,0.0,0.0,0.0
8,The French Open (Roland Garros).,French Open,0,0.5714285714285715,0.4629681999977038,0.00013412966760120232,3.938323215977154e-05,0.0,0.0,0.0
9,The American author was **H.P. Love,horror fiction,0,0.0,0.43789399999877787,0.00012733689945065353,3.738873556654978e-05,0.0,0.0,0.0
10,The Stone Book series is set in **Norway**.,North West England,0,0.0,0.41074760000265087,0.00012070730394512926,3.5442149821658996e-05,0.0,0.0,0.0
11,This is a clever trick question! The Joni Mitchell,two Grammy awards,0,0.0,0.4877711000008276,0.00014125604249779449,4.147568256264976e-05,0.0,0.0,0.0
12,"Daredevil.

Daredevil was the first Netflix",Daredevil,0,0.2857142857142857,0.47454099999959,0.00013711827533351785,4.02607489259073e-05,0.0,0.0,0.0
13,The second First Lady to be born outside the United,fashion model,0,0.0,0.45734550000270247,0.00013416651067866414,3.93940500459194e-05,0.0,0.0,0.0
14,The end of production of Skateboard Magazine occurred first,"October 15, 2013",0,0.0,0.4760541999967245,0.0001379431369229755,4.050294527260873e-05,0.0,0.0,0.0
15,Sinimole Paulose's favorite events are,1896,0,0.0,0.42149020000215387,0.00012262531480333332,3.6005317301788765e-05,0.0,0.0,0.0
16,"The song ""Hold On"" features the vocals of",Mercury Prize,0,0.0,0.4252889999988838,0.00012500210199078166,3.670319095846522e-05,0.0,0.0,0.0
17,The relative of Ricardo Rodríguez Saá who would become,Adolfo Rodríguez Saá,0,0.3333333333333333,0.4664453000004869,0.00013514715680952436,3.9681987941606116e-05,0.0,0.0,0.0
18,The man who played Lex Luthor in *Superman,"January 30, 1930",0,0.0,0.4421772999994573,0.00012833174764952866,3.768084348182861e-05,0.0,0.0,0.0
19,Wolverhampton Wanderers.,West Bromwich Albion Football Club,0,0.0,0.3686608999996679,0.00010389154687495496,3.0504697306634216e-05,0.0,0.0,0.0
20,"John D. Rockefeller.

Here's why",John D Rockefeller's Standard Oil Company,0,0.1818181818181818,0.5300142000014603,0.00015292103103172706,4.4900763380257194e-05,0.0,0.0,0.0
21,Armie Hammer stars as Oliver in the film *,Luca Guadagnino,0,0.0,0.43452289999913773,0.00012618823610230885,3.70514643563073e-05,0.0,0.0,0.0
22,Persona Non Grata includes interviews by the political leader,Palestinian,0,0.0,0.46465230000103475,0.00013115306333775107,3.850923985924775e-05,0.0,0.0,0.0
23,"The ""Creature from the Black Lagoon"" is",Eucritta melanolimnetes,0,0.0,0.436134999999922,0.0001266901043208947,3.71988231988338e-05,0.0,0.0,0.0
24,This is a tricky historical question! Here's,1002,0,0.0,0.44045159999950556,0.00012792045997557684,3.7560080952275075e-05,0.0,0.0,0.0
25,"San Marco came out first.

Here's",San Marco,0,0.5,0.4380769000017608,0.00012869580049630104,3.778773689354936e-05,0.0,0.0,0.0
26,The 1876 battle that featured the,Battle of the Rosebud,0,0.4,0.44156350000048405,0.0001281987538683388,3.76417937693073e-05,0.0,0.0,0.0
27,The Bee Cliff in Northeast Tennessee overlooks the Nolich,78.5 mi long,0,0.0,0.4162838999982341,0.00012086781452880127,3.548927903396458e-05,0.0,0.0,0.0
28,"The prison where William Penn wrote ""No Cross,",1952,0,0.0,0.4240481999986514,0.00012470537146588704,3.661606476662554e-05,0.0,0.0,0.0
29,Bangalore Naatkal starred **Nitya Men,Ramanaidu Daggubati,0,0.0,0.46831749999910244,0.00013607006382232326,3.9952972443372036e-05,0.0,0.0,0.0
30,This is a tricky one! The answer is **,Bonnie Franklin,0,0.0,0.4506264999981795,0.00013089256955575463,3.8432753521243503e-05,0.0,0.0,0.0
31,Greensky Bluegrass is based out of **Nashville,"Bell's Brewery, Inc.",0,0.0,0.4314922999983537,0.000126842844333694,3.7243670811533825e-05,0.0,0.0,0.0
32,"The company that designed the Glomar Challenger, Hughes","Vernier, Switzerland",0,0.0,0.4673695999990741,0.0001355915985266029,3.98124851808689e-05,0.0,0.0,0.0
33,Stitch's Great Escape! replaced the *,Tomorrowland,0,0.0,0.4926508000025933,0.0001362320493793604,4.000053473822758e-05,0.0,0.0,0.0
34,The architect of Hook and Ladder No. 4,Cuyler Reynolds,0,0.0,0.444135699999606,0.00013049296616714348,3.831542173844735e-05,0.0,0.0,0.0
35,"Okay, let's break this down and make",girls aged 11 to 18,0,0.0,0.46446759999889764,0.00013466868190733705,3.9541497858446485e-05,0.0,0.0,0.0
36,Glenn Quagmire is voiced by Mike Henry.,Ted,0,0.0,0.46818789999815635,0.00013558262395363732,3.980985006145827e-05,0.0,0.0,0.0
37,Colin Kaepernick is an American civil rights activist,an American football quarterback,0,0.3333333333333333,0.4678713000030257,0.0001370521146537777,4.0241322788076246e-05,0.0,0.0,0.0
38,"British Airways is based in London, and EasyJet",London,0,0.0,0.4854159999995318,0.00014017819881955956,4.115920546574023e-05,0.0,0.0,0.0
39,The animal formerly known as the pygmy chimpanzee,Concealed ovulation,0,0.0,0.4757090999992215,0.00013763406666948775,4.041219588237705e-05,0.0,0.0,0.0
40,Both S. Sylvan Simon and Danny Cannon were,director and producer,0,0.18181818181818182,0.45050500000070315,0.00013199910043276312,3.875765377038712e-05,0.0,0.0,0.0
41,"GameFan.

Here's why:",GameFan,0,0.0,0.49664059999849997,0.00014317908377487176,4.204032707733787e-05,0.0,0.0,0.0
42,This is a fascinating and complex question! Here',the medieval city of Halych,0,0.0,0.4255823000021337,0.00012341809128879134,3.623809280131831e-05,0.0,0.0,0.0
43,Fabián Bielinsky was born earlier.,Murdock MacQuarrie,0,0.0,0.4398583000001963,0.00012908595375914808,3.7902293924841515e-05,0.0,0.0,0.0
44,Cardinal Hayes High School is part of the **CH,"New York City, Long Island, and Westchester",0,0.0,0.5019336000004841,0.00014497737703068203,4.256834300439957e-05,0.0,0.0,0.0
45,"**Software**

Here's my",explosives,0,0.0,0.49262009999802103,0.00014075112644337725,4.132742881276772e-05,0.0,0.0,0.0
46,The winner of the European Cup the year that,Juventus,0,0.0,0.5097671000003174,0.00014766218374175348,4.335665753538475e-05,0.0,0.0,0.0
47,The journalist you're referring to is Sam Harris,both a lauded intellectual and a controversial public figure,0,0.0,0.5328542000024754,0.00015370715820453015,4.51315865046808e-05,0.0,0.0,0.0
48,"Saulius Kuzminskas' brother, Paul",small forward,0,0.0,0.42017480000140495,0.0001220705407568111,3.5842424218840394e-05,0.0,0.0,0.0
49,"Lourenço Mutarelli's ""Nina""",1866,0,0.0,0.32758990000002086,9.668371014345887e-05,2.838832803171554e-05,0.0,0.0,0.0
50,White Zombie (and later Rob Zombie's solo,Blonde Redhead,0,0.0,0.36005999999906635,0.00010521788426259906,3.0894137273152886e-05,0.0,0.0,0.0
51,"Mike Pettigrew was the Executive Vice President,",Mike Holmgren,0,0.22222222222222224,0.5228451000002678,0.0001443588993487186,4.238674522241726e-05,0.0,0.0,0.0
52,"The group that released ""The Cactus Al/B",two studio albums,0,0.0,0.4769648000001325,0.00013767274193393048,4.042355173634753e-05,0.0,0.0,0.0
53,"The gunman was **Man Haron Monis**,",Man Haron,0,0.25,0.48134050000226125,0.0001408994848064196,4.137098988288021e-05,0.0,0.0,0.0
54,Cercis has more species than Monstera.,Monstera,0,0.0,0.5252970999972604,0.00014913441653854534,4.378893539803982e-05,0.0,0.0,0.0
55,**The Devil Came on Horseback** likely has,The Devil Came on Horseback,0,0.5,0.5026723000009952,0.00014411425829377275,4.2314913571485336e-05,0.0,0.0,0.0
56,"Hamilton Evans ""Tony"" James is the COO and",the world,0,0.2,0.4687705999967875,0.00013727614042590287,4.030710136749992e-05,0.0,0.0,0.0
57,"Based on available historical records, Francesca Caccini",1618,0,0.0,0.48649030000160565,0.0001401674635729244,4.1156053376287646e-05,0.0,0.0,0.0
58,The 2015 mystery thriller film produced,Tom Rob,0,0.0,0.5257097000030626,0.00014688411942469736,4.312820183142399e-05,0.0,0.0,0.0
59,"Of Montreal.

Here's why:","Vib Gyor was a band that was formed in Leeds, England.",0,0.0,0.48592049999933806,0.00014212643385479051,4.173124738656591e-05,0.0,0.0,0.0
60,"Based on available information, Jonas Tilly attended **California",University of California,0,0.0,0.36943560000145226,0.00010311189967904658,3.0275776836850693e-05,0.0,0.0,0.0
61,The telefilm based on Katherine Paterson's,"Edmonton, Alberta",0,0.0,0.45058269999935874,0.00013193328313843776,3.8738328457584205e-05,0.0,0.0,0.0
62,Alice Drummond played the role of Nettie Harris in,Akosua Gyamama Busia,0,0.0,0.5209003000018129,0.00015107773258893326,4.4359533003632875e-05,0.0,0.0,0.0
63,Ian MacKaye has been a member of significantly more,Ian Thomas Garner MacKaye,0,0.30769230769230765,0.5037822999984201,0.00014496588017334552,4.2564967290363375e-05,0.0,0.0,0.0
64,"The star of ""Lady in a Cage,"" Olivia",1916,0,0.0,0.4890090000008058,0.00014267687106071537,4.189286708381863e-05,0.0,0.0,0.0
65,While I can't definitively confirm the existence of,yes,0,0.0,0.5161095000003115,0.00014467528320603716,4.247964203732198e-05,0.0,0.0,0.0
66,"Based on available information, **Genentech**,",Merck,0,0.0,0.484340400002111,0.00013976219038500036,4.103705682367112e-05,0.0,0.0,0.0
67,The Chronicle of Philanthropy was first published earlier.,The Chronicle of Philanthropy,0,0.6666666666666666,0.4820517000007385,0.0001406647610603029,4.1302070158019556e-05,0.0,0.0,0.0
68,"The story of ""The Moderns"" (1",1926 Paris,0,0.0,0.5121312000010221,0.00014744020937973958,4.329148129220861e-05,0.0,0.0,0.0
69,"This refers to **Harald Bluetooth**.

Here",king John of Denmark,0,0.0,0.4634628000021621,0.00013409457638871095,3.93729286572502e-05,0.0,0.0,0.0
70,This is a tricky one! Here's my,Disporum,0,0.0,0.49867190000077244,0.00013988651203826762,4.107356022087381e-05,0.0,0.0,0.0
