qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,True,True,1,1.0,1.0460793999955058,0.00028474569221822695,8.360719819620847e-05,0.0,0.0,0.0
1,True,True,1,1.0,1.1347807999700308,0.0003088879294434769,9.069585613820262e-05,0.0,0.0,0.0
2,True,False,0,0.0,1.0468725000391714,0.00028496197556313643,8.367070343958377e-05,0.0,0.0,0.0
3,True,True,1,1.0,1.0756524000316858,0.0002927927055703347,8.596996700572425e-05,0.0,0.0,0.0
4,True,True,1,1.0,0.8209925999981351,0.00022346084500022697,6.561270518785491e-05,0.0,0.0,0.0
5,True,True,1,1.0,1.0568620000267401,0.0002876782033330528,8.446824384041062e-05,0.0,0.0,0.0
6,True,False,0,0.0,1.0782458999892697,0.0002935018327856798,8.617818135719634e-05,0.0,0.0,0.0
7,True,False,0,0.0,0.911964499973692,0.00024823867445229557,7.288798609459218e-05,0.0,0.0,0.0
8,False,True,0,0.0,1.0416465000016615,0.0002835364477721871,8.325213912830785e-05,0.0,0.0,0.0
9,True,True,1,1.0,1.0565123000415042,0.00028758544167245016,8.444100710687974e-05,0.0,0.0,0.0
10,True,True,1,1.0,0.7566405999823473,0.0002059562711061315,6.047300187047445e-05,0.0,0.0,0.0
11,True,True,1,1.0,1.0724900999921374,0.0002919342616747599,8.57179102024816e-05,0.0,0.0,0.0
12,True,False,0,0.0,1.1307531000347808,0.00030776462223762387,9.036603001348286e-05,0.0,0.0,0.0
13,True,True,1,1.0,1.0674298000521958,0.0002905585083424942,8.531396069713953e-05,0.0,0.0,0.0
14,True,True,1,1.0,1.369142399984412,0.00037268858000235114,0.0001094290408082441,0.0,0.0,0.0
15,False,True,0,0.0,1.0644020999898203,0.0002897328438809684,8.507152861066763e-05,0.0,0.0,0.0
16,True,True,1,1.0,1.2640593000105582,0.00034408347110826673,0.00010102999185301375,0.0,0.0,0.0
