qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,The European Higher Education Area.,Bologna Process,0,0.0,0.4379159999989497,0.0001276192463389054,3.74716384265097e-05,0.05818179999914719,1.5552613332652576e-05,4.566567505349757e-06
1,"Randal Malone was born in Owensboro, Kentucky",107 mi southwest of Louisville,0,0.0,0.523394299998472,0.00015226420466117428,4.47079056336992e-05,0.09140520000073593,2.4585448333204514e-05,7.218793849079682e-06
2,Aly Mohamed played for Victory Sports Club in the Maldives,United Arab Emirates,0,0.0,0.5373760999973456,0.00015594910884904665,4.578986937604573e-05,0.050100800002837786,1.3376348888980122e-05,3.9275714550423895e-06
3,Las Vegas,Las Vegas,1,1.0,0.4854957999996259,0.000142868441611499,4.194911614199806e-05,0.07247809999898891,1.9543779465674933e-05,5.738456060776462e-06
4,Michel Butor. He lived from 19,Michel Butor,0,0.25,0.4302934000006644,0.00012574364372000297,3.692092287863155e-05,0.023047099999530474,6.01137833356107e-06,1.7650644540084884e-06
5,The text states that Remote Function Call (RFC),Walldorf,0,0.0,0.43479329999900074,0.00012678400032290767,3.7226392998359034e-05,0.04408820000026026,1.1719709445161342e-05,3.4411480038568222e-06
6,Marks & Spencer,"City of Westminster, London",0,0.0,0.3542602000015904,0.00010479127629487886,3.076887638990156e-05,0.050103699999453966,1.3345106666686965e-05,3.9183980952945904e-06
7,The war during which the Prussians occupied the Pavillon,War of 1870,0,0.16666666666666666,0.48884670000188635,0.00014251238660785325,4.18445710616962e-05,0.023130700003093807,6.0278827784713945e-06,1.7699104988634122e-06
8,"Based on the provided text, Francesca Schiavone",French Open,0,0.0,0.4463566999984323,0.00013760798194008815,4.0404536868736426e-05,0.023977900000318186,6.262410000312633e-06,1.8387725201503193e-06
9,horror fiction,horror fiction,1,1.0,0.37858009999763453,0.00011211623465459881,3.2919634986420474e-05,0.09989180000047782,2.7113662381871577e-05,7.961129550114093e-06
10,eastern Cheshire,North West England,0,0.0,0.35904690000097617,0.00010640137931393409,3.124163578858386e-05,0.0543896000017412,1.4534708333768422e-05,4.267689638844947e-06
11,"According to the text, the album “Both Sides",two Grammy awards,0,0.0,0.41608219999761786,0.0001269852140036307,3.7285473478042316e-05,0.08695839999927557,2.3638008504677614e-05,6.9406060074812845e-06
12,Daredevil,Daredevil,1,1.0,0.42519719999836525,0.00012500793090544502,3.67049024478287e-05,0.11022349999984726,2.9995083566810274e-05,8.807174138951257e-06
13,"According to the text, Louisa Catherine Johnson Adams was",fashion model,0,0.0,0.5299766000025556,0.00015460420287819444,4.539497729116695e-05,0.13290699999924982,3.640548870443872e-05,1.0689401078661874e-05
14,"Based on the provided text, the end of production","October 15, 2013",0,0.0,0.5116592000013043,0.00014911156247755154,4.378222497516315e-05,0.16165120000005118,4.426962544595528e-05,1.2998473549848402e-05
15,1500 metres,1896,0,0.0,0.4305573000019649,0.00012640091474527674,3.711391118497114e-05,0.16473170000244863,4.494094309986711e-05,1.3195586235578532e-05
16,Neon Hitch,Mercury Prize,0,0.0,0.4780027999986487,0.0001366680025945301,4.012853957855026e-05,0.09777430000031018,2.64678712055197e-05,7.771511963789961e-06
17,Adolfo Rodríguez Saá.,Adolfo Rodríguez Saá,0,0.6666666666666666,0.4401907999999821,0.00012864495666246945,3.7772808097053456e-05,0.14085500000146567,3.8190021802313805e-05,1.121337674002988e-05
18,"Gene Hackman, who played Lex Luthor in","January 30, 1930",0,0.0,0.42568259999825386,0.00012444227106085112,3.65388130704261e-05,0.04376899999988382,1.1646451111361482e-05,3.419637848651964e-06
19,West Bromwich Albion,West Bromwich Albion Football Club,0,0.7499999999999999,0.48882920000323793,0.00014308927708021562,4.2013957982652114e-05,0.11114119999911054,3.006602951086466e-05,8.828005328914355e-06
20,John Dustin Archbold sold his oil company to John,John D Rockefeller's Standard Oil Company,0,0.4,0.39075189999857685,0.00011474249852678888,3.369076013450333e-05,0.04097550000005867,1.1002975651213849e-05,3.2307002042863794e-06
21,"Based on the provided text, Armie Hammer stars",Luca Guadagnino,0,0.0,0.357011699998111,0.00010532141616790706,3.0924536372290384e-05,0.055191799998283386,1.4803047269704998e-05,4.346479475579035e-06
22,Israeli Prime Ministers Ehud Barak and Benjamin Netanyahu.,Palestinian,0,0.0,0.42971359999864944,0.00012713336551549304,3.7328973812389246e-05,0.03928300000188756,1.0447788889036422e-05,3.067685939523753e-06
