qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,True,False,0,0.0,3.62198619999981,0.000985936966662929,0.0002894913940175828,0.0,0.0,0.0
1,True,True,1,1.0,0.4297011000016937,0.00011692788500165787,3.433243460099414e-05,0.0,0.0,0.0
2,True,True,1,1.0,0.47961330000543967,0.00013051506500115566,3.832191041113198e-05,0.0,0.0,0.0
3,False,True,0,0.0,0.7197596000041813,0.00019589128611001392,5.751771503590719e-05,0.0,0.0,0.0
4,True,True,1,1.0,0.5328428999928292,0.00014501609110690575,4.257971025430809e-05,0.0,0.0,0.0
5,True,False,0,0.0,1.14970729999186,0.00031293971055234177,9.188554249860907e-05,0.0,0.0,0.0
6,True,True,1,1.0,0.5663715999980923,0.00015411408889065366,4.525106973289685e-05,0.0,0.0,0.0
7,True,True,1,1.0,0.4423294000007445,0.00012037138444300377,3.5343516939196795e-05,0.0,0.0,0.0
8,True,True,1,1.0,0.4237370000046212,0.0001153081422218141,3.385684477006005e-05,0.0,0.0,0.0
9,True,True,1,1.0,1.151754999998957,0.0003134940855560772,9.204831841437889e-05,0.0,0.0,0.0
10,True,True,1,1.0,0.4291445999988355,0.00011677993666792946,3.42889939239308e-05,0.0,0.0,0.0
11,True,False,0,0.0,0.46700699999928474,0.00012708637222401905,3.7315175614412834e-05,0.0,0.0,0.0
12,True,True,1,1.0,0.4685126999975182,0.00012750591055462587,3.743836070664267e-05,0.0,0.0,0.0
13,True,True,1,1.0,0.4512673999997787,0.00012280123833633194,3.605697207337183e-05,0.0,0.0,0.0
14,False,True,0,0.0,0.46302250000007916,0.00012600283944217758,3.699702807954484e-05,0.0,0.0,0.0
15,True,True,1,1.0,0.4776508999930229,0.00012998788222272803,3.8167118692604955e-05,0.0,0.0,0.0
16,True,True,1,1.0,0.45305589999770746,0.00012329608721969027,3.620226989454626e-05,0.0,0.0,0.0
17,True,True,1,1.0,0.46172639999713283,0.00012565519833062557,3.689495349120514e-05,0.0,0.0,0.0
18,True,True,1,1.0,0.46503750000556465,0.00012655240610927445,3.715839216867313e-05,0.0,0.0,0.0
19,True,True,1,1.0,0.5036787999997614,0.00013707876999825304,4.0249149346052154e-05,0.0,0.0,0.0
20,True,False,0,0.0,0.4057957000040915,0.00011042732833334916,3.242373731564085e-05,0.0,0.0,0.0
21,True,True,1,1.0,0.40105869999388233,0.00010913812889104722,3.204520181455108e-05,0.0,0.0,0.0
