qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,True,False,0,0.0,3.099220000091009,0.0008436324738978227,0.00024770786486868573,0.018875000008847564,5.118887781605331e-06,1.5030108514260835e-06
1,True,True,1,1.0,2.7620474000577815,0.0007518487327793587,0.000220758268633882,0.023199400049634278,6.296264444245026e-06,1.8487128819574742e-06
2,True,True,1,1.0,0.9071947000338696,0.0002469180044511126,7.250021018943091e-05,0.03358779998961836,9.12365444108016e-06,2.6788928014563254e-06
3,True,True,1,1.0,1.4643585999729112,0.00039859138110122225,0.00011703463655383498,0.013484800001606345,3.650753335548668e-06,1.0719363489325811e-06
4,True,True,1,1.0,1.2412775000557303,0.0003378570472194244,9.920178559615111e-05,0.010034500039182603,2.71097834338434e-06,7.959990611104838e-07
5,False,False,1,1.0,1.1888502999790944,0.00032359208165920185,9.501329798966758e-05,0.10791089996928349,2.935629388084635e-05,8.619612334366875e-06
6,True,True,1,1.0,1.6244200000655837,0.0004421611411150984,0.0001298276152024799,0.03473059996031225,9.430604444545073e-06,2.769019642625005e-06
7,True,True,1,1.0,1.5941751999780536,0.0004339235761076755,0.00012740889650347345,0.014524600002914667,3.933977780009931e-06,1.1550968774646018e-06
8,False,True,0,0.0,0.49637929996242747,0.00013507857443732465,3.9661850745005895e-05,0.013293099997099489,3.599010556677563e-06,1.0567436036636428e-06
9,True,True,1,1.0,1.413553000020329,0.00038475852277899524,0.00011297302452958652,0.03641519998200238,9.893878885001565e-06,2.9050465572404463e-06
10,True,True,1,1.0,2.0945436999900267,0.0005701401849914367,0.00016740489759427073,0.024011500005144626,6.517165558115164e-06,1.9135739973802473e-06
11,False,False,1,1.0,1.3347181000281125,0.00036329897889421164,0.00010667206058945325,0.0384479999775067,1.0447263884189951e-05,3.0675317872908924e-06
12,False,True,0,0.0,1.3731224000221118,0.00037375142277936297,0.00010974111333168348,0.01304699998581782,3.5327527752896355e-06,1.0372889547894607e-06
13,True,True,1,1.0,1.4010253000305966,0.0003813503783380535,0.00011197232314746784,0.0065407000365667045,1.7573766672285272e-06,5.160019741747743e-07
14,True,True,1,1.0,1.8418407998979092,0.0005013440849919182,0.00014720494611132523,0.006873800011817366,1.852270558851564e-06,5.438647746362343e-07
15,True,True,1,1.0,1.200587600003928,0.0003267850588787244,9.595082184524888e-05,0.04252180003095418,1.1556274454536227e-05,3.393160125455778e-06
16,True,True,1,1.0,1.7835650000488386,0.00048548024278877866,0.0001425469954013465,0.043844199972227216,1.1911987216444687e-05,3.497604716536751e-06
17,True,True,1,1.0,0.9227222999907099,0.0002511454494378994,7.374147508134359e-05,0.02724970004055649,7.3986305670890335e-06,2.17239027352542e-06
18,False,True,0,0.0,1.9668635999551043,0.0005353818933372773,0.0001571991474856308,0.048167600005399436,1.3088092215993028e-05,3.8429333606007666e-06
19,True,True,1,1.0,0.9164990000426769,0.0002494520755672258,7.324426564606551e-05,0.014850599982310086,4.0237272190602705e-06,1.181449160725588e-06
20,True,False,0,0.0,2.0696701000561006,0.0005633613872345046,0.00016541450299626756,0.025881800043862313,7.021637783489294e-06,2.0616974299167183e-06
21,False,True,0,0.0,2.1500226000207476,0.00058523452277651,0.0001718369059628818,0.02553980000084266,6.928818901198812e-06,2.0344438949200816e-06
22,True,True,1,1.0,0.913728500076104,0.0002486906894485906,7.302070700456798e-05,0.006114199990406632,1.6450866639691714e-06,4.830313171480729e-07
23,True,True,1,1.0,1.2315894999774173,0.00033522561776173665,9.842914372580586e-05,0.01660999999148771,4.502610554401245e-06,1.3220591682688429e-06
