qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,The Swedish higher education system is a part of the,Bologna Process,0,0.0,0.7729309999995166,0.00025218431358600495,7.404650698561213e-05,0.057192700005543884,1.539914117796687e-05,4.521504920716964e-06
1,"Randal Johnson Malone was born in Owensboro,",107 mi southwest of Louisville,0,0.0,0.6996469000005163,0.00023191290777234536,6.809440484712043e-05,0.09172979999857489,2.3522808644946647e-05,6.906780956680092e-06
2,"According to the provided text, Aly Mohamed Ahmed plays",United Arab Emirates,0,0.0,0.7460974999994505,0.00024446142499369027,7.177890787935405e-05,0.04803729999548523,1.2964057334047915e-05,3.8065141653629307e-06
3,Las Vegas.,Las Vegas,0,0.5,0.6507101000024704,0.00019864480461335228,5.832620476388911e-05,0.0630994000021019,1.6942518889728485e-05,4.974672395292736e-06
4,"Michel Butor had a longer lifespan.

Here",Michel Butor,0,0.4444444444444445,0.5975142999959644,0.00018216782632633725,5.348822467511112e-05,0.021854200000234414,5.716446667914472e-06,1.678466444282831e-06
5,Walldorf.,Walldorf,0,0.0,0.5885860999987926,0.00018098354076049098,5.3140494048342814e-05,0.041786099995078985,1.1162179499993188e-05,3.277445732321593e-06
6,York.,"City of Westminster, London",0,0.0,0.5422999000002164,0.000167426967911718,4.916000512786408e-05,0.048359499996877275,1.3109049580595696e-05,3.8490868743637165e-06
7,"Based on the provided text, the Prussians occupied the",War of 1870,0,0.0,0.772299700001895,0.00025193548408409064,7.397344552040946e-05,0.021109100001922343,5.5100527771881185e-06,1.617864948281199e-06
8,"Based on the provided text, Francesca Schiavone",French Open,0,0.0,0.7236048999984632,0.0002494697816841804,7.324946452657525e-05,0.023837799999455456,6.267951673715173e-06,1.8403996695652776e-06
9,Horror fiction.,horror fiction,0,0.5,0.5361325000048964,0.000166563618884257,4.890650807690214e-05,0.08366480000404408,2.2535082223233376e-05,6.616764141814553e-06
10,"England. Specifically, eastern Cheshire.",North West England,0,0.0,0.6056053000065731,0.0001945986150619382,5.713816019988131e-05,0.04923639999469742,1.3137454461016989e-05,3.857427132116598e-06
11,"The album ""Both Sides Now"" (the concept",two Grammy awards,0,0.0,0.7100969999955851,0.00023510575916701006,6.903189175793273e-05,0.07515019999846118,2.01942844448139e-05,5.929457716656862e-06
12,Daredevil,Daredevil,1,1.0,0.6087244999944232,0.00019774308633557783,5.806144171100593e-05,0.09749259999807691,2.6524077975275747e-05,7.78801542869703e-06
13,"Louisa Catherine Johnson Adams, the second First Lady",fashion model,0,0.0,0.6178787000026205,0.00020865199979393814,6.126452331871439e-05,0.10746920000383398,2.934734584243655e-05,8.616985006048166e-06
14,"The end of production of ""Skateboarder""","October 15, 2013",0,0.0,0.7020798000012292,0.0002329053308161701,6.838580068694213e-05,0.12496439999813447,3.401309688375915e-05,9.986945580366747e-06
15,The text states Sinimol Paulose's,1896,0,0.0,0.6510429999980261,0.00021739977230817592,6.38330494469787e-05,0.127976600000693,3.513739491911183e-05,1.031706263302895e-05
16,"The question asks about a song (""Hold On"")",Mercury Prize,0,0.0,0.8019623000000138,0.00026073480918630183,7.655710854997908e-05,0.08472659999824828,2.2824688888188874e-05,6.7017986216946576e-06
17,Adolfo Rodríguez Saá.,Adolfo Rodríguez Saá,0,0.6666666666666666,0.562513900003978,0.0001733992011605382,5.091357577898887e-05,0.1134507000024314,3.091998635888531e-05,9.078744642606076e-06
18,"Gene Hackman, who played Lex Luthor in","January 30, 1930",0,0.0,0.7475950000007288,0.000244223098420758,7.170893029035755e-05,0.04044450000219513,1.0928956791814705e-05,3.208966743106223e-06
19,West Bromwich Albion.,West Bromwich Albion Football Club,0,0.5,0.721216199999617,0.0002296841290709792,6.743998952947693e-05,0.09364970000024186,2.5550978029553467e-05,7.502293248344008e-06
20,John Dustin Archbold sold his oil company to John,John D Rockefeller's Standard Oil Company,0,0.4,0.5999795999960043,0.00019466715746399468,5.715828566042449e-05,0.03828490000159945,1.0206582829383532e-05,2.996862873936969e-06
21,"Based on the provided text, Armie Hammer stars",Luca Guadagnino,0,0.0,0.551876400000765,0.00017871861305921634,5.24754646400123e-05,0.050892899998871144,1.3585301666656354e-05,3.988924292940412e-06
22,"According to the provided text, ""Persona Non Gr",Palestinian,0,0.0,0.6852704999982961,0.0002264317907225493,6.648503602419296e-05,0.037430699994729366,9.711162778007242e-06,2.8513973460720247e-06
23,Eucritta melanolimnetes,Eucritta melanolimnetes,1,1.0,0.5688602000009269,0.00018371307744324643,5.394194222001194e-05,0.022272300004260615,5.830467778165863e-06,1.7119453899661735e-06
24,"According to the provided text, Ezzo died in",1002,0,0.0,0.6260075999962282,0.00020123901816317873,5.908791927740457e-05,0.037676800006011035,1.0020798334961808e-05,2.9423127210412578e-06
25,This is a trick question! The provided text doesn,San Marco,0,0.0,0.6110356999997748,0.00019655156712157946,5.771158713619816e-05,0.04235960000369232,1.1269993888830262e-05,3.3091022568002703e-06
26,The Battle of the Rosebud.,Battle of the Rosebud,0,0.6666666666666665,0.611540399993828,0.0001976578768766262,5.8036422459380864e-05,0.020339800001238473,5.280518888159551e-06,1.5504690723216416e-06
27,"The Watauga River. The text states """,78.5 mi long,0,0.0,0.6091625999979442,0.00019631890121992216,5.7643271636842146e-05,0.029557800000475254,7.819872777973714e-06,2.296075660088013e-06
28,This is a tricky one! The provided text doesn,1952,0,0.0,0.5539148999960162,0.00017928137792529422,5.2640703992114506e-05,0.0486726999952225,1.309476952803774e-05,3.844893956904054e-06
29,"Based on the provided text, Bangalore Naatkal",Ramanaidu Daggubati,0,0.0,0.6367528999981005,0.00020274883735988699,5.95312332809853e-05,0.022835700001451187,5.984625000322315e-06,1.75720912451403e-06
30,This is a trick question! The provided text doesn,Bonnie Franklin,0,0.0,0.696816099996795,0.00021986980105758418,6.455830074610578e-05,0.11664930000551976,3.1731573544639873e-05,9.317043351058113e-06
31,"According to the provided text, Greensky Bluegrass","Bell's Brewery, Inc.",0,0.0,0.8852877000026638,0.00029319158865614704,8.608708729278753e-05,0.14683550000336254,4.0064111966350973e-05,1.176364820001789e-05
32,"According to the provided text, the company that designed","Vernier, Switzerland",0,0.0,0.5975775999977486,0.00019133478642657315,5.6179832909766255e-05,0.048267799997120164,1.285350722181546e-05,3.7740543761663713e-06
33,Tomorrowland,Tomorrowland,1,1.0,0.5502909000060754,0.00018142413497180987,5.326986158069379e-05,0.11507949999941047,3.139477526820983e-05,9.21815244236599e-06
34,This is a trick question! The provided text only,Cuyler Reynolds,0,0.0,0.5900992999959271,0.00019110325787500323,5.611185135981413e-05,0.0678018999969936,1.8360196806871002e-05,5.390931821988763e-06
35,This is a clever question designed to test reading comprehension,girls aged 11 to 18,0,0.13333333333333333,0.6460059999953955,0.00021616430360629085,6.347029039760016e-05,0.036116999996011145,9.694450632129648e-06,2.8464903159365134e-06
36,"Seth MacFarlane, the creator and voice actor",Ted,0,0.0,0.7229350999987219,0.00022820986418253716,6.700711500287226e-05,0.04994149999401998,1.3364476109725525e-05,3.92408536259075e-06
37,"Colin Kaepernick (born November 3,",an American football quarterback,0,0.0,0.6029085999980452,0.00018484524842764323,5.427437093261882e-05,0.014872199993988033,3.8126722213039305e-06,1.1194790677269866e-06
38,"Based on the provided text, both British Airways and",London,0,0.0,0.6104430999985198,0.0001954052257715957,5.7374997712484776e-05,0.03503029999410501,9.264807777193103e-06,2.720338327309641e-06
39,This is a trick question! The provided text focuses,Concealed ovulation,0,0.0,0.6308327000006102,0.00020170572812133817,5.9224954930755477e-05,0.06743429999914952,1.8068277222118922e-05,5.305218221232981e-06
40,"Based on the provided text, S. Sylvan",director and producer,0,0.0,0.6000566000002436,0.00018240564152249315,5.3558052113356746e-05,0.10690999999496853,2.900074124229321e-05,8.51521475879999e-06
41,GameFan.,GameFan,0,0.0,0.6027100999999675,0.00019487515816601407,5.721935894930627e-05,0.07964760000322713,2.1531877337603477e-05,6.3222025312389575e-06
42,"According to the provided text, the Jews supported by",the medieval city of Halych,0,0.14285714285714285,0.7735809000005247,0.00025276367060210773,7.421661813459678e-05,0.027006800002709497,7.16511782975041e-06,2.1038261257768845e-06
43,Murdock MacQuarrie was born earlier,Murdock MacQuarrie,0,0.5714285714285715,0.5279792999936035,0.00016260590378175987,4.77444414327999e-05,0.1082855999993626,2.9354040677543423e-05,8.618950747483306e-06
44,Schools in the athletic association Cardinal Hayes High School is,"New York City, Long Island, and Westchester",0,0.0,0.6006095000047935,0.00019359887293485744,5.684461532651451e-05,0.07252399999561021,1.979821023876159e-05,5.8131621745264385e-06
45,"Based on the provided text, ICI House is now",explosives,0,0.0,0.6578152000001865,0.00022026863258336823,6.467540589408311e-05,0.04599669999879552,1.2397529531975436e-05,3.6401699377732284e-06
46,Juventus F.C.,Juventus,0,0.6666666666666666,0.6743765999999596,0.00021555771185883637,6.329218257072304e-05,0.04254439999931492,1.1313628334472822e-05,3.3219142284813848e-06
47,"Based on the provided text, the journalist in question",both a lauded intellectual and a controversial public figure,0,0.0,0.6439432000042871,0.00020593538198665007,6.046686839488428e-05,0.020133999998506624,5.249549999926886e-06,1.5413759690819961e-06
48,"The brother of Saulius Kuzminskas, Mind",small forward,0,0.0,0.6173034000021289,0.00019689599416934038,5.781271800923069e-05,0.03878950000216719,8.575306667221917e-06,2.517886604480113e-06
49,"The novel that Lourenço Mutarelli based """,1866,0,0.0,0.5658536999981152,0.000182296201659716,5.3525918316260484e-05,0.07013719999667956,1.882996555428286e-05,5.528865598845155e-06
50,White Zombie has released more studio albums than Blonde Red,Blonde Redhead,0,0.16666666666666669,0.5381845999945654,0.0001749476857838215,5.136824274793956e-05,0.14698050000151852,4.0168639774867977e-05,1.1794339716843361e-05
51,"According to the provided text, Mike Holmgren",Mike Holmgren,0,0.4444444444444445,0.725023400002101,0.00023261264909988407,6.829986330867556e-05,0.04342280000128085,1.1512745555026212e-05,3.380379144292391e-06
52,"According to the provided text, 3rd Bass",two studio albums,0,0.0,0.7857263000041712,0.0002678161328330687,7.86363309782959e-05,0.08947669999906793,2.4519557507355724e-05,7.199446945907467e-06
53,The gunman was not explicitly named in the provided text,Man Haron,0,0.0,0.5703561000045738,0.00017468621181069004,5.129146860563578e-05,0.03634539999620756,9.642730554818021e-06,2.8313042363128665e-06
54,Monstera has more species. The text states,Monstera,0,0.25,0.5066135999950347,0.0001477323585818677,4.337726231335386e-05,0.0438992000053986,1.185270734936193e-05,3.480198926978978e-06
55,"Based on the provided text, **The Devil Came",The Devil Came on Horseback,0,0.6153846153846154,0.4943206999960239,0.00015346433306098316,4.50602880427255e-05,0.029032099999312777,7.639364443942516e-06,2.2430746965199756e-06
56,"The passage states that Hamilton Evans ""Tony"" James",the world,0,0.2,0.5738668999983929,0.00017595687207582053,5.166456062258328e-05,0.031210599998303223,8.20576499928494e-06,2.409381561849703e-06
57,"According to the provided text, Giulio Romolo C",1618,0,0.0,0.7641505999999936,0.0002604205704128691,7.646484157587087e-05,0.1184928000002401,3.2481453164701696e-05,9.53722344765377e-06
58,Tom Rob Smith.,Tom Rob,0,0.8,0.46212659999582684,0.00014467861898663785,4.248062149119062e-05,0.09449170000152662,2.5819794721780122e-05,7.581223364161944e-06
59,Vib Gyor.,"Vib Gyor was a band that was formed in Leeds, England.",0,0.15384615384615385,0.48401710000325693,0.00015060381934318035,4.422038231672764e-05,0.03509399999893503,9.28618722237944e-06,2.7266157726226653e-06
60,"Based on the provided text, the University of California",University of California,0,0.5,0.6512707000001683,0.00021687391850540967,6.367864794306968e-05,0.11864590000186581,3.2160976238838246e-05,9.443124823547309e-06
61,"Edmonton, Alberta.","Edmonton, Alberta",0,0.5,0.4467147999966983,0.0001411142291066976,4.143404323106252e-05,0.044355199999699835,1.1850143343584188e-05,3.479446082089329e-06
62,Akosua Gyamama Busia played the,Akosua Gyamama Busia,0,0.7499999999999999,0.6649623999983305,0.0002121500251961169,6.229161560171613e-05,0.0828752000015811,2.244602403202511e-05,6.5906148231529065e-06
63,Ian MacKaye has been a member of significantly more,Ian Thomas Garner MacKaye,0,0.30769230769230765,0.7992591999936849,0.00026007516583311516,7.636342367931765e-05,0.04283869999926537,1.1421717792141005e-05,3.3536515188325888e-06
64,"Pamela Suzette Grier, the star of",1916,0,0.0,0.8775468000021647,0.00029354851945311846,8.619188952404253e-05,0.09467230000154814,2.582975194078928e-05,7.584147008683821e-06
65,"Based on the provided text, there are no mountains",yes,0,0.0,0.5770807000008062,0.00018694865739925305,5.489197511622236e-05,0.06012899999768706,1.635929018791951e-05,4.803424439666109e-06
66,"This is a trick question! ""Robatumumab",Merck,0,0.0,0.5903680999981589,0.00019015319982851634,5.5832894755513133e-05,0.01122909999685362,2.825688888050435e-06,8.296804389335521e-07
67,"Skeptic.

Here's why:",The Chronicle of Philanthropy,0,0.0,0.5918348999985028,0.00018982115480297842,5.573539949915316e-05,0.028272000003198627,7.465708334711963e-06,2.1920856872418508e-06
68,The story takes place in 1926,1926 Paris,0,0.25,0.6233609000046272,0.00020942149806765157,6.149046385597348e-05,0.061482400000386406,1.64487699999073e-05,4.829697554869865e-06
69,"Based on the provided text, Frederick I's",king John of Denmark,0,0.0,0.7094031000015093,0.0002339500245035763,6.869254426398054e-05,0.10921870000311173,2.9761772466610617e-05,8.738669196018464e-06
70,Disporum has more species in Asia.,Disporum,0,0.2857142857142857,0.38180819999979576,0.00011102973010364904,3.2600614878953065e-05,0.03694389999873238,9.847416687354984e-06,2.8914042993470696e-06
71,The Government of Canada is involved in the sponsorship scandal,The sponsorship scandal,0,0.4615384615384615,0.6119805999987875,0.0002062896585632505,6.057089129238752e-05,0.03179480000108015,8.47647673771515e-06,2.488868102252318e-06
72,Both Pedro Duque and Mark Shuttleworth went to space,space,0,0.19999999999999998,0.4816115999929025,0.00014998510026074976,4.40387136545977e-05,0.025163400001474656,6.61897666589842e-06,1.9434678349329734e-06
73,Musicology.,Musicology,0,0.0,0.6807553000035114,0.0002181843270320998,6.406341086803438e-05,0.032719600007112604,8.774191762220389e-06,2.576283363448692e-06
