qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
0,True,True,1,1.0,4.772438399995735,0.0012991101544444974,0.00038144549023802753,0.05084979999810457,1.3816251666099155e-05,4.056735968075536e-06
1,True,True,1,1.0,1.8482129000040004,0.0005030516422233429,0.00014770632007335757,0.03120660000058706,8.471716111246982e-06,2.4874702842991772e-06
2,True,False,0,0.0,1.4257323999991058,0.0003880641816670403,0.00011394363404318024,0.026641399999789428,7.223172777553878e-06,2.120872253812968e-06
3,True,True,1,1.0,4.288342899999407,0.0011673299233333537,0.0003427521010070235,0.007590000001073349,2.0408155558874976e-06,5.992254679386835e-07
4,True,True,1,1.0,3.718470800002251,0.0010122007811112377,0.0002972029907158932,0.06716559999767924,1.825444000003497e-05,5.359879445951546e-06
5,True,True,1,1.0,10.686698099998466,0.002909096389444938,0.0008541705987172385,0.01810040000054869,4.904559445337023e-06,1.4400796388417867e-06
6,False,False,1,1.0,4.997289799997816,0.0013603191577771213,0.0003994177139199966,0.015871399999014102,4.301695000160383e-06,1.263066224659206e-06
7,True,False,0,0.0,2.4832630999990215,0.000675942418888048,0.0001984706119518253,0.021289899999828776,5.767119444398203e-06,1.6933450148193102e-06
8,True,True,1,1.0,3.847235700002784,0.0010472376522223487,0.00030749053748909126,0.0393965000002936,1.0698954999962655e-05,3.1414334812434944e-06
9,True,True,1,1.0,4.0557127999963996,0.0011039801172209992,0.00032415129354944203,0.019439499999862164,5.266018889010917e-06,1.5462115740142197e-06
10,True,True,1,1.0,1.443838400002278,0.00039299770055604305,0.00011539221677096203,0.027997100001812214,7.599161666985311e-06,2.231270333423508e-06
11,True,True,1,1.0,5.765599700003804,0.0015694676761115259,0.0004608280253055909,0.06610510000245995,1.7972972778402942e-05,5.277234874223697e-06
12,True,False,0,0.0,4.0326593999998295,0.0010977258472221565,0.0003223149111013273,0.017423500001314096,4.7159283333207386e-06,1.3846936604079848e-06
