timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-10T11:11:24,boolq_deepseek-r1:8b_q,d9291ae9-56ea-4cd0-8bfc-5eada682c8c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.65947072400013,0.0005767544040077,2.545312779070757e-05,24.899999999999995,293.4064484074706,20.0,0.0001430483181383,0.001700940805196,0.0001202954783777,0.0019642846017121,Canada,CAN,new brunswick,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.35,3.11.12,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700H,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-66.9156,45.8834,31.02107620239257,machine,N,1.0
2025-07-10T11:11:29,boolq_deepseek-r1:8b_simplifying,453b9e95-107e-4b3e-8e8b-06684b020b95,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.006459783999162,7.684206451730377e-06,7.634886732579843e-06,26.000000000000007,70.76624091713217,20.0,3.636940392221328e-06,1.97372380119909e-05,2.7963515555509527e-06,2.617052995976318e-05,Canada,CAN,new brunswick,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.35,3.11.12,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700H,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-66.9156,45.8834,31.02107620239257,machine,N,1.0
2025-07-10T11:11:36,boolq_deepseek-r1:8b_q,855c2f97-7cfb-403c-94a1-dabcc8082fc7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,34.65730170200004,0.0010184781082702,2.938711492970701e-05,26.896000000000004,539.2270121075599,20.0,0.000227004865928,0.0030575302238,0.0001841525377166,0.0034686876274447,Canada,CAN,new brunswick,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.35,3.11.12,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700H,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-66.9156,45.8834,31.02107620239257,machine,N,1.0
2025-07-10T11:11:41,boolq_deepseek-r1:8b_simplifying,f75229ce-dd5b-452b-bad3-f511e08f1c15,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0067200329995103,1.6082455010298898e-05,1.5975101799038822e-05,24.56,173.98783491794094,20.0,3.43704333970915e-06,4.853864994197599e-05,2.79721961666534e-06,5.477291289835048e-05,Canada,CAN,new brunswick,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.35,3.11.12,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700H,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-66.9156,45.8834,31.02107620239257,machine,N,1.0
2025-07-10T11:11:59,boolq_deepseek-r1:8b_q,bdef0e63-480b-4c88-82b5-07fbcedf07a0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,58.13858708599946,0.0018051733258955,3.10494873778979e-05,29.34857142857143,324.05661163120413,20.0,0.0004040667137231,0.00543209740123,0.00031181523785,0.0061479793528031,Canada,CAN,new brunswick,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.35,3.11.12,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700H,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-66.9156,45.8834,31.02107620239257,machine,N,1.0
2025-07-10T11:12:05,boolq_deepseek-r1:8b_simplifying,bb889b3b-e277-4047-bce0-0a9c126f0459,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0068472439998004,2.319508696755181e-05,2.303734464764191e-05,24.16,261.0007656219448,20.0,3.3813176252872734e-06,7.281783603199643e-05,2.7976461055509894e-06,7.89967997628347e-05,Canada,CAN,new brunswick,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.35,3.11.12,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700H,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-66.9156,45.8834,31.02107620239257,machine,N,1.0
2025-07-10T11:12:27,boolq_deepseek-r1:8b_q,64b4a48b-cfb8-4b9a-9437-9fbeafbbd317,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,85.8654925360006,0.0027611888250009,3.215714186747651e-05,26.872727272727275,356.17169775350715,20.0,0.0005967357584691,0.008346946399774,0.0004602524345055,0.0094039345927486,Canada,CAN,new brunswick,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.35,3.11.12,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700H,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-66.9156,45.8834,31.02107620239257,machine,N,1.0
2025-07-10T11:12:32,boolq_deepseek-r1:8b_simplifying,4a12201c-e9e6-4f7d-a01c-4dd3c4055311,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0093824859995948,2.101143357736212e-05,2.081612656133461e-05,47.76,221.94975720515265,20.0,6.680421655269189e-06,6.20833829999834e-05,2.796005116660025e-06,7.155980977191261e-05,Canada,CAN,new brunswick,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.35,3.11.12,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700H,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-66.9156,45.8834,31.02107620239257,machine,N,1.0
2025-07-10T11:12:37,boolq_deepseek-r1:8b_q,5fcf9621-331b-4258-94f6-5bd47e6e4b97,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,95.57103395000011,0.0030964208449863,3.239915607281531e-05,41.906666666666666,472.9919489221277,20.0,0.0006897068169861,0.009344563864534,0.0005113822757222,0.0105456529572423,Canada,CAN,new brunswick,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.35,3.11.12,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700H,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-66.9156,45.8834,31.02107620239257,machine,N,1.0
2025-07-10T11:12:42,boolq_deepseek-r1:8b_simplifying,cbca48d5-135a-462a-9568-8f5837a46a22,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0075845329993172,1.8049320282201293e-05,1.7913455090932332e-05,43.120000000000005,188.46455896728176,20.0,6.0452044473446025e-06,5.262393098801055e-05,2.802440083329808e-06,6.147157551868496e-05,Canada,CAN,new brunswick,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.35,3.11.12,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700H,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-66.9156,45.8834,31.02107620239257,machine,N,1.0
